Fit             Iteration       f1_ZAKtoMKK7P   f3_MKK7byZAK    k3_JNKbyMKK4    k3_JNKbyMKK7    k3_MKK4byZAK    k3_MKK7byJNK    k3_MKK7byZAK    scale_ppJNK     scale_ppMKK4    scale_ppMKK7    scale_t         
1.25494000e+00  1297            2.07566000e+01  6.18352150e+01  6.09666000e-01  4.71139900e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.24832500e+00  
1.25496200e+00  1199            1.91666450e+01  6.74946890e+01  5.96089000e-01  4.81095700e+00  6.99185000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.05331900e+00  9.27676000e-01  2.24832500e+00  
1.25497200e+00  1044            1.91666450e+01  6.20280530e+01  6.37210000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.26613500e+00  
1.25497200e+00  1355            1.91666450e+01  6.20280530e+01  6.37210000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.26613500e+00  
1.25499500e+00  1379            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.23763000e+00  
1.25500900e+00  1450            1.72627010e+01  6.18352150e+01  6.37210000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  1.04054400e+00  2.24832500e+00  
1.25504800e+00  1217            1.75798710e+01  6.32356530e+01  6.10071000e-01  5.39025200e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.05081700e+00  9.72143000e-01  2.23763000e+00  
1.25510300e+00  1285            1.63010000e+01  6.44430740e+01  6.10071000e-01  5.18271200e+00  6.89147000e-01  9.04539000e-01  1.26990000e-02  8.23202000e-01  1.02659300e+00  9.90285000e-01  2.29758700e+00  
1.25510900e+00  1208            1.77829600e+01  6.17039780e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.01339900e+00  2.29400800e+00  
1.25512300e+00  1490            2.07566000e+01  6.32356530e+01  6.09666000e-01  5.49164500e+00  6.85786000e-01  9.99011000e-01  1.15460000e-02  8.55503000e-01  1.02659300e+00  1.04249500e+00  2.29400800e+00  
1.25512900e+00  1110            1.85399900e+01  6.44430740e+01  6.10071000e-01  5.18271200e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.90285000e-01  2.29758700e+00  
1.25513400e+00  1134            1.77829600e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.02659300e+00  1.03090600e+00  2.24832500e+00  
1.25514600e+00  1011            1.91666450e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.29400800e+00  
1.25515800e+00  1430            1.72627010e+01  6.32356530e+01  6.07465000e-01  4.83635600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.03565800e+00  1.01006500e+00  2.21616700e+00  
1.25518500e+00  1330            1.91666450e+01  6.32356530e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.29400800e+00  
1.25519600e+00  1296            1.91666450e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.25522400e+00  1346            1.84835360e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  1.02051000e+00  1.16620000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.29400800e+00  
1.25522500e+00  1284            1.91666450e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.29400800e+00  
1.25527800e+00  1437            1.72627010e+01  6.20280530e+01  6.09666000e-01  4.83635600e+00  6.85786000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.03565800e+00  1.02299100e+00  2.23763000e+00  
1.25527900e+00  1048            2.07566000e+01  6.32356530e+01  6.09666000e-01  4.95097600e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29400800e+00  
1.25530100e+00  1274            2.05885480e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.25530100e+00  1328            1.72627010e+01  6.74946890e+01  5.81737000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.26210000e-02  8.23202000e-01  1.03565800e+00  9.56598000e-01  2.24832500e+00  
1.25531300e+00  1223            1.72627010e+01  6.74946890e+01  6.07465000e-01  5.17611000e+00  6.66547000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.27676000e-01  2.23763000e+00  
1.25533200e+00  1395            1.91666450e+01  6.20280530e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.20490000e-02  8.55503000e-01  1.02659300e+00  1.01006500e+00  2.26613500e+00  
1.25533600e+00  1101            1.91666450e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29400800e+00  
1.25535600e+00  1306            2.05157690e+01  6.20280530e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.24832500e+00  
1.25535700e+00  1367            1.72627010e+01  6.18352150e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.24832500e+00  
1.25537800e+00  891             1.91666450e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29758700e+00  
1.25538700e+00  1334            2.00565840e+01  6.20280530e+01  5.55646000e-01  5.13834300e+00  7.07976000e-01  1.04455700e+00  1.31360000e-02  8.74999000e-01  1.02659300e+00  9.94168000e-01  2.24832500e+00  
1.25541600e+00  1182            1.72627010e+01  6.44430740e+01  6.09666000e-01  5.41425400e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  8.23202000e-01  1.03788600e+00  9.83636000e-01  2.29400800e+00  
1.25545400e+00  1360            1.72627010e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.23420000e-02  8.55503000e-01  9.94680000e-01  9.90177000e-01  2.23763000e+00  
1.25545700e+00  1109            1.77829600e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.30440000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.23763000e+00  
1.25545900e+00  1108            2.07566000e+01  6.20280530e+01  6.09666000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29400800e+00  
1.25545900e+00  1290            2.07566000e+01  6.20280530e+01  6.09666000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29400800e+00  
1.25546400e+00  1377            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.30690000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.25548700e+00  1036            1.72627010e+01  6.13392630e+01  5.90577000e-01  5.26601000e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.25549700e+00  1278            1.72627010e+01  6.32356530e+01  6.15302000e-01  4.95097600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.00988200e+00  9.90177000e-01  2.23763000e+00  
1.25551900e+00  1292            1.91666450e+01  6.20280530e+01  6.37210000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.24832500e+00  
1.25558000e+00  1157            1.77829600e+01  7.37450240e+01  6.10071000e-01  5.13132500e+00  6.66322000e-01  9.99011000e-01  1.14980000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.25562400e+00  1250            1.84250100e+01  6.32356530e+01  5.90577000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.03565800e+00  1.03090600e+00  2.24832500e+00  
1.25565400e+00  1126            2.07566000e+01  6.17039780e+01  6.09666000e-01  5.50877800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.00007000e+00  2.29400800e+00  
1.25571500e+00  1196            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.31360000e-02  8.27037000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.25573500e+00  1055            1.77829600e+01  6.74946890e+01  5.81737000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.56598000e-01  2.29400800e+00  
1.25575300e+00  1303            2.07566000e+01  6.36438810e+01  5.78502000e-01  5.26601000e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.26613500e+00  
1.25575500e+00  955             1.72627010e+01  6.51297150e+01  5.62480000e-01  5.26601000e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  9.94680000e-01  9.90177000e-01  2.23763000e+00  
1.25576800e+00  1288            1.85399900e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.23763000e+00  
1.25579200e+00  1431            1.72627010e+01  6.32356530e+01  6.07465000e-01  4.95097600e+00  7.07976000e-01  1.11126200e+00  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.25582200e+00  1299            1.64633910e+01  6.74946890e+01  5.96089000e-01  4.81095700e+00  6.79510000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.05331900e+00  9.27676000e-01  2.23279200e+00  
1.25590900e+00  1267            1.77829600e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  6.84167000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.25593200e+00  1114            1.91666450e+01  6.20280530e+01  6.37210000e-01  5.09696100e+00  7.07976000e-01  9.20091000e-01  1.31360000e-02  8.23202000e-01  1.05331900e+00  9.83636000e-01  2.24832500e+00  
1.25596200e+00  1391            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.09696100e+00  7.07976000e-01  9.04804000e-01  1.31360000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.24832500e+00  
1.25596700e+00  1311            1.82285750e+01  6.13392630e+01  6.07465000e-01  5.26601000e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.25597900e+00  1213            1.77829600e+01  6.18352150e+01  6.09666000e-01  4.95097600e+00  7.00809000e-01  9.99011000e-01  1.38230000e-02  8.74999000e-01  1.02659300e+00  9.94168000e-01  2.24832500e+00  
1.25600000e+00  1457            1.77829600e+01  6.32356530e+01  5.79674000e-01  4.95097600e+00  6.86822000e-01  1.04455700e+00  1.27430000e-02  8.28088000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.25602400e+00  1113            1.87626590e+01  6.17039780e+01  5.87242000e-01  5.50877800e+00  7.07976000e-01  9.77149000e-01  1.27430000e-02  8.23202000e-01  1.00607600e+00  9.92121000e-01  2.29400800e+00  
1.25604500e+00  1350            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.21740000e-02  8.55503000e-01  1.03565800e+00  9.83636000e-01  2.23763000e+00  
1.25604700e+00  1149            1.72627010e+01  6.13392630e+01  5.87242000e-01  5.26601000e+00  7.07976000e-01  9.96547000e-01  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.25607000e+00  1171            1.91666450e+01  6.32356530e+01  6.07465000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.94168000e-01  2.23763000e+00  
1.25609500e+00  909             1.77829600e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  6.66322000e-01  9.99011000e-01  1.27430000e-02  8.14560000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.25611200e+00  1133            1.72627010e+01  6.74946890e+01  5.81737000e-01  4.64301100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03061900e+00  9.63848000e-01  2.29400800e+00  
1.25611700e+00  1161            1.77829600e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.03565800e+00  1.03090600e+00  2.24832500e+00  
1.25615300e+00  1119            1.72627010e+01  6.17039780e+01  5.87242000e-01  5.50877800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.03075100e+00  2.23763000e+00  
1.25616200e+00  1390            1.72627010e+01  6.03056690e+01  6.07465000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.25616400e+00  1122            1.77829600e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.56598000e-01  2.23763000e+00  
1.25622200e+00  1162            1.91666450e+01  6.17039780e+01  5.87242000e-01  4.95097600e+00  7.07976000e-01  1.04139200e+00  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.01006500e+00  2.29400800e+00  
1.25622800e+00  1034            1.91666450e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.29758700e+00  
1.25622800e+00  1137            1.77829600e+01  6.74946890e+01  6.10071000e-01  4.95097600e+00  6.99185000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.26992800e+00  
1.25624900e+00  1237            1.58987770e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.03565800e+00  9.90177000e-01  2.29758700e+00  
1.25629100e+00  1282            1.91666450e+01  6.20280530e+01  6.37210000e-01  5.09696100e+00  7.07976000e-01  9.20091000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.24832500e+00  
1.25633400e+00  1229            1.77829600e+01  6.13392630e+01  6.10071000e-01  5.26601000e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.14560000e-01  1.03565800e+00  9.90177000e-01  2.29400800e+00  
1.25634100e+00  983             1.77829600e+01  6.17039780e+01  5.87242000e-01  5.50877800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.00607600e+00  1.03075100e+00  2.29400800e+00  
1.25634500e+00  1458            1.72627010e+01  6.13392630e+01  6.07465000e-01  5.26601000e+00  7.07976000e-01  9.99011000e-01  1.26890000e-02  8.23202000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.25644100e+00  986             1.77829600e+01  6.74946890e+01  6.04228000e-01  4.95097600e+00  6.99185000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.25646100e+00  1345            1.72627010e+01  6.20280530e+01  6.09666000e-01  4.95097600e+00  6.90128000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.25647900e+00  1281            1.91666450e+01  6.32356530e+01  6.07465000e-01  5.39785900e+00  7.29300000e-01  1.00657400e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.24832500e+00  
1.25648800e+00  1159            1.77829600e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.55747000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.03075100e+00  2.29758700e+00  
1.25652300e+00  1498            2.07566000e+01  6.32356530e+01  6.07465000e-01  5.26601000e+00  6.85786000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.29745000e-01  2.23763000e+00  
1.25655800e+00  1412            1.73079080e+01  6.20280530e+01  6.10071000e-01  5.09696100e+00  6.85786000e-01  1.04455700e+00  1.22990000e-02  8.55503000e-01  1.03209700e+00  9.90177000e-01  2.24832500e+00  
1.25656500e+00  1484            1.91666450e+01  6.20280530e+01  6.12286000e-01  5.09696100e+00  6.85786000e-01  1.13892900e+00  1.27430000e-02  8.54559000e-01  1.09472900e+00  9.90177000e-01  2.22311000e+00  
1.25657500e+00  1192            2.07566000e+01  6.17039780e+01  6.09666000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.00607600e+00  1.01006500e+00  2.29400800e+00  
1.25657700e+00  1302            1.77829600e+01  6.64029920e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.02659300e+00  9.27676000e-01  2.24832500e+00  
1.25657900e+00  1030            2.07566000e+01  6.44430740e+01  6.09666000e-01  4.95097600e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.29400800e+00  
1.25661900e+00  1386            1.91666450e+01  6.32356530e+01  6.10071000e-01  5.32150100e+00  7.07976000e-01  1.11126200e+00  1.31360000e-02  8.23202000e-01  1.03565800e+00  9.83636000e-01  2.23763000e+00  
1.25662700e+00  1419            1.72627010e+01  6.20280530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  1.04455700e+00  1.37730000e-02  8.55503000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.25666200e+00  1348            1.77829600e+01  6.13392630e+01  6.10071000e-01  5.26601000e+00  7.07976000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  9.88279000e-01  1.02609100e+00  2.24832500e+00  
1.25666700e+00  1357            1.72627010e+01  6.32356530e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.23250000e-02  8.23202000e-01  1.02659300e+00  9.90177000e-01  2.24832500e+00  
1.25669000e+00  1216            1.91666450e+01  6.36438810e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.09733000e-01  1.03565800e+00  9.94168000e-01  2.26613500e+00  
1.25670500e+00  1188            1.77829600e+01  6.74946890e+01  6.10071000e-01  4.95097600e+00  6.79510000e-01  9.99011000e-01  1.22210000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.24832500e+00  
1.25671000e+00  1362            1.91666450e+01  6.17039780e+01  6.24408000e-01  5.39785900e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.29400800e+00  
1.25674000e+00  1165            1.77829600e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.22210000e-02  8.23202000e-01  1.02659300e+00  9.92121000e-01  2.29758700e+00  
1.25674100e+00  1242            1.77829600e+01  6.74946890e+01  6.10071000e-01  4.95097600e+00  6.99185000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.73318000e-01  2.29400800e+00  
1.25676600e+00  1230            1.88926900e+01  6.65361790e+01  6.10071000e-01  4.95097600e+00  6.99185000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.29400800e+00  
1.25680100e+00  1272            1.77829600e+01  6.11642100e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.23763000e+00  
1.25683000e+00  1166            1.91666450e+01  6.32356530e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.03565800e+00  9.56598000e-01  2.29400800e+00  
