Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
1.94595006e+03  2228            2.70256800e+01  -3.21199000e-01 5.36814970e+01  7.07696630e+01  4.99710000e-02  7.92149140e+01  
1.94596627e+03  1528            2.72676170e+01  -2.53000000e-02 5.51549750e+01  7.30385540e+01  1.91959000e+00  7.65491840e+01  
1.94644723e+03  1069            4.99135730e+01  3.53893000e-01  5.69638300e+01  7.83064530e+01  -2.43435000e-01 6.97974110e+01  
1.94725954e+03  1752            2.21382470e+01  1.02160000e-02  5.67072920e+01  7.39990220e+01  -4.19049000e+00 8.03967840e+01  
1.94748112e+03  2128            2.65557400e+01  2.74880000e-02  5.11730080e+01  7.51868470e+01  8.83460000e-02  7.46855090e+01  
1.94757222e+03  1783            2.23009490e+01  -2.15446900e+00 5.81525930e+01  7.31959490e+01  2.52981800e+00  7.65288970e+01  
1.94792320e+03  1979            1.54326410e+01  4.24073000e-01  4.41913350e+01  9.78627080e+01  4.09920000e-02  8.07028760e+01  
1.94802904e+03  2474            2.11884920e+01  -3.39575510e+01 5.01968100e+01  5.40119780e+01  2.02942900e+00  7.40083440e+01  
1.94847134e+03  1984            2.52430870e+01  2.73540000e-02  5.42414470e+01  7.11791230e+01  7.05156800e+00  7.20041490e+01  
1.94859426e+03  1256            2.88287160e+01  -2.93512000e-01 6.39576190e+01  7.79525880e+01  -2.85660000e-02 8.06830160e+01  
1.94862336e+03  1444            2.06598910e+01  1.17086400e+00  5.66139610e+01  6.99248580e+01  4.55298400e+00  8.14139740e+01  
1.94880569e+03  2304            2.32269830e+01  -1.47594000e-01 5.32875370e+01  2.03709300e+01  -6.82510000e-02 8.14322890e+01  
1.94899472e+03  801             1.04521670e+01  3.86251710e+01  4.80129820e+01  8.40490010e+01  1.16346960e+01  7.13755400e+01  
1.94912686e+03  2470            2.51415210e+01  -1.04315970e+01 4.91393890e+01  6.69005020e+01  -8.36006000e-01 6.45050970e+01  
1.94926288e+03  1765            2.36913330e+01  -9.86180000e-02 5.47050920e+01  7.02138110e+01  3.26019000e-01  8.17797090e+01  
1.94934323e+03  2331            2.19629340e+01  -4.27450000e-01 5.30713040e+01  1.47918712e+02  -3.23584000e-01 8.10472380e+01  
1.94966413e+03  2486            1.53746710e+01  -1.40182530e+01 4.89042700e+01  7.16874610e+01  -3.32577000e-01 8.31341120e+01  
1.94973202e+03  645             2.77645220e+01  -7.51183000e-01 5.16694170e+01  5.04786010e+01  2.77200510e+01  6.14099260e+01  
1.95022881e+03  1928            2.52092980e+01  -2.22863000e-01 5.26734320e+01  1.00621254e+02  9.36496000e-01  7.62807190e+01  
1.95051927e+03  1955            -3.38641470e+01 3.14341000e-01  5.83684680e+01  7.47145350e+01  3.30107000e-01  7.95130270e+01  
1.95097295e+03  1307            2.20493760e+01  6.81490000e-02  5.23278610e+01  5.60332940e+01  1.21420630e+01  6.30927140e+01  
1.95098819e+03  1355            3.53315610e+01  -9.80380000e-02 4.81056430e+01  6.45169430e+01  1.59627000e-01  5.99193850e+01  
1.95124349e+03  1341            5.31337380e+01  -3.26674000e-01 5.56712930e+01  6.58580330e+01  1.36881000e-01  6.78861270e+01  
1.95180985e+03  925             2.32597240e+01  -3.28350000e-02 4.76937550e+01  9.57087920e+01  -3.93622000e-01 6.42337820e+01  
1.95240130e+03  1228            1.97091620e+01  -8.75654000e-01 5.58514920e+01  1.18506183e+02  -2.19019800e+00 7.58962350e+01  
1.95249466e+03  1276            2.08687070e+01  -5.72602000e-01 5.24246830e+01  7.49894430e+01  1.05982800e+00  7.99004750e+01  
1.95260389e+03  1794            1.62284810e+01  -3.43118300e+00 6.38053130e+01  6.72802330e+01  1.97840400e+00  9.27206940e+01  
1.95279182e+03  1400            3.05090670e+01  2.61954400e+00  5.17431440e+01  7.89282280e+01  9.57863900e+00  6.45453220e+01  
1.95290914e+03  1209            2.09856180e+01  -4.04226000e-01 5.25586790e+01  6.77497770e+01  5.60350800e+00  7.41826460e+01  
1.95338461e+03  839             2.84254060e+01  -3.39736970e+01 4.34342880e+01  6.53913750e+01  -8.08292000e-01 6.08631930e+01  
1.95366564e+03  1732            3.17001110e+01  3.48524200e+00  4.85487460e+01  7.60407110e+01  2.35194300e+01  5.42528580e+01  
1.95366973e+03  2179            4.53445380e+01  -1.07278600e+00 5.55932530e+01  7.47437840e+01  -4.45074200e+00 6.64894300e+01  
1.95380831e+03  1167            5.61438790e+01  5.43306000e-01  5.34432870e+01  4.47838870e+01  -1.25201000e-01 6.43993870e+01  
1.95383251e+03  1987            2.33023580e+01  -3.04430000e-02 5.25814330e+01  -1.07082190e+01 -7.61291150e+01 5.92236580e+01  
1.95387477e+03  1238            2.67421960e+01  1.22099000e-01  6.18564970e+01  7.61989500e+01  3.11556000e-01  8.08702420e+01  
1.95414849e+03  2176            1.90518110e+01  -3.00760000e-02 5.62430410e+01  8.04580840e+01  -1.17864540e+01 7.76003360e+01  
1.95480744e+03  1415            5.67950510e+01  3.28386500e+00  5.04691720e+01  7.80143450e+01  1.08340100e+00  5.93304200e+01  
1.95492556e+03  1243            2.84100220e+01  4.53727000e-01  5.14497210e+01  7.39004360e+01  1.09786000e-01  7.39644380e+01  
1.95519911e+03  1064            3.64933870e+01  1.73682800e+00  5.22350250e+01  7.77824570e+01  2.17498660e+01  5.80504340e+01  
1.95546872e+03  590             2.13371210e+01  8.07392500e+00  4.46514560e+01  1.11325895e+02  4.31850000e-02  7.19698520e+01  
1.95564136e+03  1755            2.28370600e+01  -4.32850000e-02 4.96141690e+01  1.92528710e+02  -1.99589200e+01 6.28528780e+01  
1.95700480e+03  1756            2.61341050e+01  -1.17988700e+00 5.40741060e+01  6.14514810e+01  5.29730000e-01  7.87158030e+01  
1.95711503e+03  1483            3.10413740e+01  1.07730000e-02  5.14236540e+01  7.24985850e+01  -1.84949000e-01 6.51932340e+01  
1.95747589e+03  2467            1.88935360e+01  -2.05381030e+01 5.13383110e+01  6.62100290e+01  2.11753670e+01  6.76408420e+01  
1.95754879e+03  1947            3.18206120e+01  8.12586000e-01  5.25181070e+01  6.93662970e+01  6.34430000e-02  7.39597010e+01  
1.95758846e+03  1571            1.55631450e+01  -1.95879720e+01 5.58327440e+01  7.10681820e+01  -4.70742800e+00 8.70545990e+01  
1.95781377e+03  1905            4.57674340e+01  1.13959420e+01  5.64239660e+01  7.84104820e+01  -5.62160000e-02 6.73485650e+01  
1.95805697e+03  2340            2.62956920e+01  -4.42889000e-01 5.32995790e+01  7.01238390e+01  1.22899000e-01  7.83554470e+01  
1.95819302e+03  987             3.50340260e+01  -5.28861200e+00 5.14154350e+01  6.65698430e+01  2.52672710e+01  5.68926840e+01  
1.95844254e+03  2494            1.49075030e+01  -1.33236190e+01 6.53876820e+01  8.60001840e+01  1.24319010e+01  8.71888590e+01  
1.95870851e+03  2069            2.60928160e+01  -1.06652610e+01 5.20307310e+01  7.25179860e+01  2.89398830e+01  5.86963080e+01  
1.95884158e+03  2203            2.51949600e+01  -6.72800000e-02 6.12937220e+01  7.21768300e+01  2.83560000e-02  7.90247500e+01  
1.95892679e+03  1930            1.87203790e+01  -2.16340310e+01 5.53446210e+01  7.17272000e+01  1.36941000e-01  7.93835710e+01  
1.95915043e+03  2265            2.53981730e+01  -2.08738000e-01 5.44629820e+01  8.00838290e+01  8.52122000e-01  7.94170890e+01  
1.95948013e+03  1829            3.87635770e+01  -8.51746860e+01 5.32417270e+01  8.15412590e+01  -2.19859700e+00 6.32550760e+01  
1.95948363e+03  1691            2.24159900e+01  -1.58788800e+00 5.42761840e+01  7.33334570e+01  1.61628500e+00  8.05369240e+01  
1.95952942e+03  1365            2.79136260e+01  4.12556000e-01  5.29951670e+01  8.28154720e+01  -1.12836710e+01 6.13758390e+01  
1.95961275e+03  1370            5.36759890e+01  4.73180800e+00  6.00618780e+01  1.09711083e+02  -4.31465200e+00 6.98059290e+01  
1.96021511e+03  2334            2.64507920e+01  4.64782000e-01  5.43693210e+01  6.57856060e+01  8.57550000e-01  7.84697120e+01  
1.96050911e+03  1960            1.86348390e+01  -3.05743000e-01 5.28260310e+01  7.26637870e+01  -7.18870000e-02 7.52003170e+01  
1.96054008e+03  2434            2.15137390e+01  7.90275400e+00  4.93518380e+01  6.81647690e+01  -1.89354400e+00 7.33997950e+01  
1.96079949e+03  1268            3.55841130e+01  -3.16540000e-01 6.77303110e+01  9.88839520e+01  -2.49070000e-01 9.21197980e+01  
1.96165350e+03  565             5.85136510e+01  -4.82641900e+00 4.48464750e+01  -1.01291280e+01 5.96404000e-01  5.17034830e+01  
1.96186808e+03  234             2.89932070e+01  5.43173000e-01  2.94893240e+01  6.93467510e+01  5.05550000e-01  4.15365280e+01  
1.96219537e+03  2188            2.57070610e+01  -1.95584000e-01 5.57493050e+01  8.16013700e+01  -8.77515000e-01 8.11829120e+01  
1.96233613e+03  1484            3.03132800e+01  -2.76717000e-01 5.64615320e+01  6.70468130e+01  1.28487000e-01  8.01749140e+01  
1.96245403e+03  984             4.22808210e+01  5.79021000e-01  5.28110660e+01  6.15938740e+01  2.13286810e+01  5.85706270e+01  
1.96353023e+03  2465            2.00314490e+01  -1.56597800e+00 5.96323930e+01  8.43455110e+01  5.57775000e-01  8.27638070e+01  
1.96367802e+03  2290            -2.03998230e+01 5.35034000e-01  5.44295270e+01  7.24368000e+01  -3.90058400e+00 7.98616490e+01  
1.96377129e+03  831             3.30487350e+01  -1.55699000e-01 5.23897010e+01  8.16400970e+01  4.61762000e-01  7.22320100e+01  
1.96381666e+03  951             3.04356710e+01  -5.82517000e-01 6.43081290e+01  1.32913806e+02  -4.33042080e+01 7.09234690e+01  
1.96393298e+03  1895            4.02144750e+01  6.13450000e-02  5.05655980e+01  7.53249160e+01  6.76585000e-01  6.61856140e+01  
1.96398335e+03  1731            2.04067360e+01  3.33040000e-02  5.25979040e+01  1.02807935e+02  1.32698000e-01  7.32166200e+01  
1.96414617e+03  1679            2.34136860e+01  2.28096000e-01  5.38641050e+01  7.58388010e+01  1.10956000e+00  8.00690450e+01  
1.96433096e+03  2120            2.98308110e+01  2.43350800e+00  5.14777790e+01  7.16153050e+01  5.51547900e+00  6.72006110e+01  
1.96464826e+03  2239            2.69065170e+01  -3.45292000e-01 6.08676600e+01  2.34130320e+01  5.86276700e+00  7.34734920e+01  
1.96475987e+03  2014            2.07662170e+01  9.58310000e-01  5.44831610e+01  1.22862023e+02  7.53487500e+00  7.63181700e+01  
1.96486362e+03  1994            3.08347780e+01  8.35856000e-01  5.52429460e+01  9.16245480e+01  -7.55753000e-01 7.70777250e+01  
1.96499029e+03  2242            1.74641570e+01  -1.56051000e-01 5.51456250e+01  6.04236900e+01  -3.19687200e+00 7.56028740e+01  
1.96508099e+03  2204            2.59069450e+01  -1.25430000e-01 5.38830630e+01  7.51022030e+01  -3.72750000e-02 8.26371470e+01  
1.96508641e+03  1860            2.51291400e+01  -1.78152000e-01 5.43746900e+01  7.53030850e+01  9.51212000e-01  7.96387730e+01  
1.96516770e+03  1522            2.66380230e+01  -3.38384000e-01 5.14996870e+01  8.04878290e+01  2.69292000e-01  7.54593770e+01  
1.96546219e+03  1451            2.80346480e+01  -1.00411200e+00 5.39536390e+01  7.37479570e+01  1.70822900e+00  7.56082700e+01  
1.96560064e+03  1962            2.30024380e+01  -2.25758000e-01 4.18514350e+01  7.34389190e+01  8.73280000e-02  6.43930320e+01  
1.96582083e+03  2170            2.81063190e+01  1.09707450e+01  5.38908450e+01  7.13370130e+01  3.99380000e-02  8.02881580e+01  
1.96592728e+03  1575            2.75142840e+01  5.83651000e-01  5.26026590e+01  7.56151540e+01  -5.44960000e-02 7.78416270e+01  
1.96607454e+03  2231            2.27783500e+01  -3.21419000e-01 5.61535030e+01  4.00016410e+01  -8.42278300e+00 7.65339460e+01  
1.96629751e+03  2121            2.35384280e+01  -2.20573000e-01 5.38993700e+01  8.51883160e+01  -5.09887000e-01 8.12715420e+01  
1.96630202e+03  1677            4.23554070e+01  2.69642600e+00  5.98932370e+01  1.06149914e+02  -6.27293500e+00 7.26473280e+01  
1.96649710e+03  1319            1.32350200e+01  -1.88117000e+01 4.86390180e+01  6.27636120e+01  2.26379000e-01  7.82403830e+01  
1.96678680e+03  2402            2.76442590e+01  -4.12625000e-01 6.61609340e+01  -1.65784107e+02 -1.40928190e+01 8.43881440e+01  
1.96699924e+03  487             -1.95529280e+01 6.89678000e-01  3.85813930e+01  1.77766660e+02  1.22495599e+02  4.33009090e+01  
1.96719965e+03  1023            4.29996870e+01  7.84822000e-01  6.42397280e+01  1.04638622e+02  8.71356000e-01  7.58896830e+01  
1.96734884e+03  2134            6.35489430e+01  3.54720000e-01  4.61565820e+01  2.08692350e+01  6.44796000e-01  5.24796350e+01  
1.96746491e+03  2266            1.99825660e+01  6.02810000e-02  4.52813560e+01  1.50276054e+02  8.70308800e+00  6.26421930e+01  
1.96759956e+03  2399            2.72614550e+01  -1.33730300e+00 5.34203360e+01  6.52322200e+01  7.00146000e-01  7.71038630e+01  
1.96799085e+03  2248            2.39440520e+01  3.01606000e-01  5.39668930e+01  7.31266000e+01  -1.52554200e+00 7.92116760e+01  
1.96811500e+03  2136            2.30715600e+01  -1.80486620e+01 4.94991380e+01  6.43850090e+01  5.69890000e-01  7.48471370e+01  
1.96828274e+03  477             4.14257610e+01  2.74282000e-01  3.61340950e+01  2.49152709e+02  1.43105590e+01  4.09277330e+01  
1.96854243e+03  1881            2.61995470e+01  -4.15386000e-01 5.64792810e+01  8.16266780e+01  -2.32677800e+00 7.99179500e+01  
1.96893561e+03  914             -2.20577390e+01 5.24086000e-01  4.98501020e+01  9.52824280e+01  -2.05520020e+01 6.40267690e+01  
1.96917637e+03  2246            2.36263110e+01  -1.38146000e-01 5.38883320e+01  7.23613170e+01  -9.01185000e-01 8.05405800e+01  
1.96967038e+03  1285            2.08243690e+01  -5.67862000e-01 4.98672500e+01  9.89517340e+01  2.91906700e+00  7.38349980e+01  
1.96972443e+03  453             -3.19984360e+01 3.88011100e+00  2.60211680e+01  1.04725962e+02  3.64633000e-01  3.60648390e+01  
1.96982025e+03  428             2.37195920e+01  3.42590000e-01  3.67077410e+01  1.09729910e+02  3.94547000e-01  4.84867920e+01  
1.97028328e+03  2171            2.46293880e+01  5.96311000e-01  5.41132490e+01  7.31402480e+01  -7.93634000e-01 8.02224990e+01  
1.97041935e+03  426             7.29248110e+01  6.07077000e-01  4.20679270e+01  9.15193720e+01  -1.84899000e-01 4.84632360e+01  
1.97058988e+03  2432            2.53767050e+01  -5.69704000e-01 5.16851900e+01  5.85235720e+01  5.25900000e-02  7.86206840e+01  
1.97059854e+03  1763            3.60329230e+01  -4.07409990e+01 5.43093010e+01  8.12407450e+01  1.70518500e+00  7.16965070e+01  
1.97077839e+03  1311            3.01357810e+01  -1.67530000e-02 4.64751040e+01  7.45071500e+01  6.46510000e-02  6.69079240e+01  
1.97082813e+03  1778            -1.32096520e+01 -3.81792000e-01 5.16477010e+01  6.57640080e+01  1.96640710e+01  7.51236480e+01  
1.97085577e+03  2452            2.02745160e+01  3.20711900e+01  5.56214760e+01  6.91600540e+01  -9.14720000e-01 8.67785060e+01  
1.97170131e+03  1784            3.65667860e+01  1.42846300e+00  5.25071800e+01  7.98750900e+01  6.49090500e+00  5.94853830e+01  
1.97179226e+03  1729            2.73868460e+01  2.56783000e+00  6.22572180e+01  5.73191900e+01  -5.69510000e-02 7.99286010e+01  
1.97208755e+03  1644            6.40714020e+01  -2.63875000e-01 7.42112100e+01  6.62758990e+01  -6.99948800e+00 8.10023210e+01  
1.97213078e+03  2182            2.50853870e+01  -1.59666000e-01 5.38518510e+01  7.30082190e+01  1.40943300e+00  7.84414560e+01  
1.97237984e+03  1470            2.67968980e+01  -3.33877000e-01 5.44890560e+01  7.03743340e+01  1.42109200e+00  7.80296090e+01  
1.97255730e+03  2451            2.65492630e+01  -4.27107000e-01 5.31134360e+01  6.73131770e+01  -9.17260000e-02 7.87845880e+01  
1.97273229e+03  335             5.28452680e+01  3.64331000e-01  4.15680290e+01  8.51760950e+01  4.47391000e-01  5.17010960e+01  
1.97285437e+03  2349            2.34634460e+01  -3.75353000e-01 5.26759290e+01  9.75144440e+01  -3.21575100e+00 7.55275360e+01  
1.97289727e+03  1171            5.24598310e+01  -7.35787800e+00 6.57537160e+01  1.03689357e+02  -6.09023600e+00 7.23882690e+01  
1.97295808e+03  1853            2.39010750e+01  -2.40209000e-01 5.33615320e+01  7.61726390e+01  -9.24498000e-01 7.96178880e+01  
1.97314814e+03  1565            2.13565290e+01  1.92242900e+00  5.53624700e+01  7.56654510e+01  2.37145840e+01  7.15747810e+01  
1.97332483e+03  1553            2.42886150e+01  4.10583268e+02  1.59501440e+01  9.14896100e+00  5.12319000e-01  2.24488830e+01  
1.97367682e+03  2329            1.70905190e+01  -4.44246000e-01 5.33545040e+01  8.90144900e+01  3.10536757e+02  6.01651220e+01  
1.97379743e+03  1492            2.81202870e+01  1.69580534e+02  4.51034670e+01  5.78435770e+01  5.16238830e+01  5.12061970e+01  
1.97384514e+03  1635            2.51146660e+01  -1.26257540e+01 5.06649710e+01  6.79880170e+01  -1.19514160e+01 5.89058770e+01  
1.97438129e+03  2104            2.59367920e+01  1.58324000e-01  5.40832730e+01  7.32845890e+01  -6.93011000e-01 7.94515110e+01  
1.97489861e+03  2068            2.90185100e+01  7.36150000e-02  5.43194520e+01  6.28942990e+01  -1.34896000e-01 7.85994320e+01  
1.97517328e+03  1326            2.46918970e+01  -1.29422000e-01 5.05087510e+01  7.14079800e+01  1.46253000e-01  6.65078320e+01  
1.97570449e+03  2260            -1.25754790e+01 1.46042700e+00  5.32783630e+01  6.49591270e+01  -2.41545000e+00 8.22656050e+01  
1.97571939e+03  1951            1.68736030e+01  -3.01329000e-01 5.38587880e+01  6.58567420e+01  -6.72964000e+00 8.07517820e+01  
1.97578337e+03  1411            2.54279380e+01  -2.91613400e+00 5.58095120e+01  8.29283090e+01  -7.05500200e+00 6.67595870e+01  
1.97592558e+03  1894            2.14196990e+01  -3.05044900e+00 4.96486580e+01  7.96253000e+01  3.50802000e-01  6.73637610e+01  
1.97597080e+03  731             5.53366700e+01  1.68628000e-01  4.92523200e+01  5.39422250e+01  2.07512000e-01  5.66118550e+01  
1.97614786e+03  1416            2.82269420e+01  -1.08070260e+01 4.78293590e+01  6.81830950e+01  5.94913000e-01  6.87832400e+01  
1.97619713e+03  2335            2.81807150e+01  -4.52984000e-01 6.98678920e+01  1.19120984e+02  -8.35658700e+00 8.22348370e+01  
1.97663775e+03  1396            -1.42654310e+01 1.18727300e+00  5.57810810e+01  6.70115090e+01  -3.35507100e+00 8.08569860e+01  
1.97707481e+03  2253            2.24089970e+01  9.50040000e-02  5.69051250e+01  8.50554240e+01  -9.64569600e+00 7.76777680e+01  
1.97756277e+03  2424            2.71746430e+01  1.95920000e-02  5.54504380e+01  6.10852430e+01  1.13885880e+01  7.15865700e+01  
1.97766712e+03  1079            3.28227400e+01  1.63755080e+01  6.07724840e+01  7.72755950e+01  9.98538000e-01  8.38124270e+01  
1.97771079e+03  2338            1.68371840e+01  -9.05224000e-01 5.34901260e+01  5.91664060e+01  -4.91808400e+00 7.16891520e+01  
1.97850947e+03  2151            2.69578450e+01  -2.86600000e-01 5.44732950e+01  6.95638980e+01  -3.13053000e-01 8.01469700e+01  
1.97853573e+03  1272            2.40200500e+01  -4.64806000e-01 6.28008810e+01  6.58738660e+01  -3.57685940e+01 7.81853280e+01  
1.97874304e+03  2072            1.97951660e+01  1.55847000e-01  5.61965780e+01  6.86060480e+01  -2.85810000e-02 7.60635480e+01  
1.97875597e+03  2406            2.53598380e+01  1.55472400e+00  5.35267980e+01  6.52235420e+01  2.69522000e-01  8.01430830e+01  
1.97898364e+03  1320            2.65581370e+01  -3.82290000e-02 4.67347240e+01  7.39534530e+01  -1.13590000e-02 7.81815460e+01  
1.97908962e+03  2273            2.53745550e+01  4.28668125e+02  3.58742570e+01  4.65426640e+01  8.10411000e-01  5.06377830e+01  
1.97925512e+03  1643            2.40844770e+01  7.08770000e-02  5.21401110e+01  6.05976910e+01  1.33239030e+01  6.81762620e+01  
1.97926130e+03  921             1.39716280e+01  -2.51355900e+00 5.48703240e+01  1.20394249e+02  -5.55750300e+00 7.73367670e+01  
1.97935979e+03  1265            3.48010230e+01  3.98639000e-01  5.24359440e+01  5.06420570e+01  4.71161600e+00  6.03038110e+01  
1.97976466e+03  1130            6.50493810e+01  2.87862350e+01  4.21104030e+01  9.23620420e+01  5.98168300e+00  4.62132690e+01  
1.97976680e+03  2259            2.52946180e+01  -2.32896000e-01 5.39026660e+01  7.24960790e+01  -5.10252000e-01 8.03198230e+01  
1.97977958e+03  1438            3.48081700e+01  -2.34979000e-01 6.17811240e+01  1.81407094e+02  -2.17195090e+01 7.36274740e+01  
1.97980797e+03  1395            2.66578280e+01  -9.20239800e+00 4.86626030e+01  7.55952040e+01  1.19349360e+01  6.24187100e+01  
1.98024314e+03  1316            2.48769000e+01  -7.17267000e-01 5.29663290e+01  6.59144360e+01  1.32200000e-01  8.01094230e+01  
1.98069809e+03  1334            1.82717460e+01  1.35710500e+00  5.41065790e+01  6.59593660e+01  2.40681000e-01  7.68342590e+01  
1.98082473e+03  2483            1.32173280e+01  -2.15743720e+01 5.07405520e+01  6.34311210e+01  1.52367000e-01  8.09708230e+01  
1.98126044e+03  1259            2.89265820e+01  7.51822000e-01  6.43672090e+01  1.04142699e+02  8.72980000e-02  8.16533450e+01  
1.98168475e+03  1359            2.43043470e+01  3.15393000e-01  6.52192860e+01  9.03381850e+01  4.02153750e+01  8.08002050e+01  
1.98219965e+03  777             1.03359940e+01  -2.85435900e+00 4.26601020e+01  1.50722428e+02  -3.94113800e+00 6.80079340e+01  
1.98221191e+03  1785            1.93529400e+01  -1.25427000e-01 5.49121380e+01  9.12267300e+01  4.67422100e+00  8.17306040e+01  
1.98246536e+03  1146            4.28262680e+01  5.64075000e-01  5.90735130e+01  7.43746960e+01  -3.90263900e+01 6.55956100e+01  
1.98269462e+03  2238            2.43933460e+01  1.07605200e+00  5.37518100e+01  7.10042130e+01  -3.37596000e-01 8.13798540e+01  
1.98294611e+03  2196            2.65618120e+01  8.75441300e+00  5.25684770e+01  6.18888500e+01  -3.21750000e-02 8.12897120e+01  
1.98328638e+03  463             2.46950100e+01  5.76732000e-01  4.98359760e+01  1.03288452e+02  -1.87031000e-01 7.54974280e+01  
1.98388128e+03  1179            -7.97444340e+01 9.64314000e-01  6.60125140e+01  7.69355330e+01  3.36792000e-01  7.64799870e+01  
1.98430022e+03  1675            2.54376890e+01  1.36780000e-01  5.50112890e+01  7.44005620e+01  -1.97041700e+00 7.95492980e+01  
1.98433797e+03  502             3.21923340e+01  1.14351000e-01  2.73513610e+01  2.87349414e+02  -3.56045580e+01 3.11821930e+01  
1.98451637e+03  1973            3.29263530e+01  -5.70171000e-01 5.34547400e+01  9.03357580e+01  -4.04604000e-01 7.48247780e+01  
1.98458281e+03  794             6.08895560e+01  2.35936920e+01  4.97344020e+01  1.18754856e+02  -1.31491460e+01 5.36941240e+01  
1.98502003e+03  1880            2.57314790e+01  1.99272600e+00  5.21756030e+01  6.90430640e+01  7.47776300e+00  6.15770340e+01  
1.98543559e+03  830             8.93140820e+01  -1.04742000e-01 5.47184790e+01  5.34326110e+01  2.75730000e-01  6.17183210e+01  
1.98544172e+03  2308            2.35278680e+01  -2.17872000e-01 5.30247740e+01  7.74216800e+01  8.32100000e-02  8.20791340e+01  
1.98553933e+03  1078            8.58885220e+01  3.63055100e+00  5.18218230e+01  6.81381300e+01  1.52112400e+00  5.76857010e+01  
1.98559487e+03  1085            3.93263310e+01  5.81289000e-01  5.54360360e+01  8.76268820e+01  4.29037600e+00  7.01763050e+01  
1.98589442e+03  1688            2.36993780e+01  -5.10100000e-02 5.57874870e+01  1.01215398e+02  2.36690000e-01  7.36278650e+01  
1.98607926e+03  959             2.81276930e+01  -3.99912000e+00 5.01034180e+01  5.34875340e+01  1.73403400e+00  7.07604220e+01  
1.98614020e+03  2479            2.02266200e+01  -3.45374810e+01 5.88252930e+01  -6.25015690e+01 -7.54314000e+00 8.42032060e+01  
1.98615950e+03  1004            8.98541170e+01  -3.54184000e-01 5.92848950e+01  7.53526420e+01  7.27740000e-02  6.72014510e+01  
1.98664175e+03  1119            4.12283340e+01  6.52460000e-01  6.97873470e+01  7.52940090e+01  -2.73726380e+01 7.46013100e+01  
1.98668948e+03  2375            6.15907690e+01  9.83603000e-01  5.01673130e+01  6.61214670e+01  5.56609000e-01  5.61954030e+01  
1.98694499e+03  1943            1.71825150e+01  2.53720100e+00  5.26220830e+01  6.85119030e+01  -2.71130300e+00 8.36839230e+01  
1.98731089e+03  1944            2.55505980e+01  1.02323000e-01  5.16681100e+01  6.51257310e+01  7.00205500e+00  6.97827230e+01  
1.98758132e+03  1730            2.48331260e+01  -3.17440000e-02 5.40327150e+01  7.32978750e+01  2.69600000e-03  8.19533400e+01  
1.98760109e+03  1852            2.46975660e+01  -5.83050000e-01 5.37266450e+01  5.66835140e+01  -2.34347600e+00 7.78188740e+01  
1.98871098e+03  2100            2.48590250e+01  -1.67412000e-01 5.45603890e+01  6.62156530e+01  -1.28945000e-01 8.29414570e+01  
1.98880370e+03  1855            2.40322280e+01  -2.59782000e-01 6.26732650e+01  -9.24067850e+01 6.38750600e+00  8.74971890e+01  
1.98882402e+03  595             5.78356180e+01  3.15548000e-01  4.59237390e+01  8.38304230e+01  3.39763000e-01  5.18670110e+01  
1.98887493e+03  1940            5.50038560e+01  -1.64793000e-01 6.62964880e+01  7.92955360e+01  7.19574300e+00  7.75258390e+01  
1.98893491e+03  1518            3.00470520e+01  -3.87673500e+00 5.23095220e+01  8.35436960e+01  -3.72856800e+00 7.06293110e+01  
1.98987204e+03  1886            3.50184980e+01  -1.00942000e-01 5.13193380e+01  7.38405720e+01  4.83200000e-02  7.22975080e+01  
1.98998643e+03  990             2.92575190e+01  6.07943000e-01  4.67424560e+01  6.35659340e+01  5.89935600e+00  6.15798700e+01  
1.99080869e+03  696             4.26570880e+01  1.66225430e+01  4.31928500e+01  7.09008780e+01  -1.31428000e+00 5.57489610e+01  
1.99119062e+03  1403            2.13499250e+01  -3.31651000e-01 5.36338570e+01  5.29822210e+01  1.44337700e+00  7.06190280e+01  
1.99128936e+03  1572            -1.67985390e+01 5.60525000e-01  4.55466940e+01  7.50094650e+01  5.93203000e-01  7.67229070e+01  
1.99152465e+03  2388            2.64396030e+01  -3.95188000e-01 6.06579460e+01  7.78561890e+01  7.70476000e-01  8.95024400e+01  
1.99161036e+03  516             4.66042800e+01  -7.95234500e+00 5.36615940e+01  9.06051400e+01  -4.79726900e+01 5.68106410e+01  
1.99230788e+03  1799            2.16326150e+01  -4.17562950e+01 5.02509880e+01  6.85350110e+01  4.58901000e-01  7.86320250e+01  
1.99238429e+03  1574            2.56595630e+01  -4.75357500e+00 4.77443430e+01  7.31984180e+01  -8.16720000e-02 7.23383320e+01  
1.99241448e+03  2095            2.95912650e+01  -9.61970000e-02 6.92804960e+01  5.46733810e+01  -1.43752420e+01 8.84675310e+01  
1.99251799e+03  1379            4.51762060e+01  -9.49085490e+01 5.39538130e+01  8.43990400e+01  3.89169600e+00  6.03176620e+01  
1.99264049e+03  1781            2.88582530e+01  1.92107000e-01  5.99678660e+01  7.16346210e+01  1.04603870e+01  6.84752300e+01  
1.99283251e+03  2319            2.44881780e+01  -5.50896000e-01 5.26958700e+01  7.54301570e+01  4.11267000e-01  7.99573560e+01  
1.99285413e+03  1811            2.65321890e+01  3.81111550e+01  5.02422080e+01  7.45073700e+01  2.10521300e+00  6.21395400e+01  
