Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
7.32561087e+03  422             3.85318680e+01  6.68231509e+02  7.75440980e+01  -7.18603200e+00 1.62239690e+02  1.90415478e+02  
7.33617455e+03  48              6.52514800e+00  8.59324113e+02  6.86876790e+01  3.92221780e+01  9.51915810e+01  2.67249240e+02  
7.33743182e+03  772             4.33331200e+00  2.01840129e+02  3.03475338e+02  3.40252610e+01  1.10165948e+02  2.21091422e+02  
7.37582795e+03  874             1.05981690e+01  3.44182097e+02  6.94586990e+01  1.57280240e+01  1.17528812e+02  -3.73959150e+01 
7.37948270e+03  56              -1.46335700e+00 1.78835553e+02  2.21163980e+01  2.65754580e+01  3.71297980e+01  3.26006125e+02  
7.38430800e+03  180             7.05619490e+01  2.16290635e+02  4.15368423e+02  2.12209200e+01  1.18728679e+02  1.82023198e+02  
7.41257759e+03  424             6.87115410e+01  2.53905099e+02  4.06320307e+02  1.89461470e+01  1.12542543e+02  1.03124051e+03  
7.43634357e+03  377             1.48517400e+01  3.38085069e+02  1.29452339e+02  1.88617440e+01  1.06755083e+02  4.13514628e+02  
7.43740202e+03  811             1.21054080e+01  2.13279406e+02  1.09122324e+02  2.52181040e+01  1.11167455e+02  3.60565977e+02  
7.45279882e+03  891             3.23641160e+01  2.52899150e+02  8.56871300e+01  1.26975660e+01  1.09805827e+02  2.23430986e+02  
7.45533159e+03  899             1.03015010e+01  3.54708520e+02  8.70168670e+01  2.21345220e+01  1.05941420e+02  2.96147593e+02  
7.48006203e+03  196             4.52497600e+00  6.02653847e+02  7.92580210e+01  7.92697000e-01  1.06207388e+02  3.88173031e+02  
7.49589987e+03  281             1.08906320e+01  4.50800934e+02  5.38418050e+01  1.85914190e+01  9.84054290e+01  1.72388164e+02  
7.54345734e+03  302             6.21558700e+00  2.44599613e+02  3.17738010e+01  2.04524680e+01  1.18376021e+02  1.83231040e+01  
7.56203622e+03  666             5.63213840e+01  2.84783254e+02  2.63109551e+02  2.44021580e+01  1.25935728e+02  6.78145348e+02  
7.57912398e+03  527             1.34341320e+01  2.17320418e+02  1.16494882e+02  2.29105910e+01  1.17601345e+02  3.81467733e+02  
7.58439104e+03  718             2.30731500e+01  3.82008629e+02  1.08466081e+02  1.34410000e+01  1.17120049e+02  3.08931547e+02  
7.58702318e+03  691             1.38975310e+01  2.16953378e+02  1.06662079e+02  4.39206420e+01  1.43646347e+02  3.34726636e+02  
7.60934344e+03  629             1.46937320e+01  2.40018985e+02  1.13694025e+02  3.00286820e+01  1.15499259e+02  3.64123431e+02  
7.61354581e+03  476             1.40063930e+01  2.18382462e+02  1.06995200e+02  2.15163670e+01  1.21418314e+02  3.42902178e+02  
7.62778476e+03  955             1.06079690e+01  5.84226491e+02  1.10295870e+02  2.27916630e+01  1.07320083e+02  -5.79734050e+01 
7.62940486e+03  36              2.21509300e+00  1.67409100e+01  -4.16507140e+01 2.79517470e+01  7.70584680e+01  3.21669754e+02  
7.65374180e+03  882             1.43938150e+01  2.27712420e+02  9.12526260e+01  2.05392220e+01  1.31593729e+02  2.84638673e+02  
7.67465672e+03  706             1.24777670e+01  2.33621776e+02  9.84752340e+01  1.67145390e+01  1.08737965e+02  -4.96314320e+01 
7.68433330e+03  322             -1.21996600e+01 2.15418532e+02  1.39210940e+02  1.94735380e+01  1.08374537e+02  4.98016859e+02  
7.71785586e+03  649             5.29606870e+01  1.61648341e+02  3.21484271e+02  2.59620740e+01  1.18496350e+02  8.71162764e+02  
7.72322468e+03  399             6.73466800e+00  2.58520869e+02  5.35967110e+01  1.96303480e+01  9.92709560e+01  -2.99563920e+01 
7.74028058e+03  71              4.63485800e+00  8.72247430e+02  5.44446930e+01  2.04481000e+01  1.14546443e+02  2.43003227e+02  
7.74188350e+03  35              3.02611700e+00  5.21030799e+02  1.16461470e+01  4.16985280e+01  1.66402899e+02  4.85502040e+01  
7.74402579e+03  375             3.71837080e+01  2.91708983e+02  5.85649690e+01  1.94713090e+01  1.03676510e+02  1.53737138e+02  
7.77748365e+03  126             4.10287300e+00  1.08167274e+03  5.65386620e+01  1.97355480e+01  9.12870480e+01  2.92282887e+02  
7.78896482e+03  645             1.04262210e+01  2.46413787e+02  1.00065112e+02  4.96011460e+01  1.05839003e+02  -5.12470750e+01 
7.79568170e+03  223             5.11792000e+00  3.71750991e+02  8.16179750e+01  1.93963490e+01  1.25619244e+02  3.76914159e+02  
7.79926123e+03  545             4.03852860e+01  2.33112195e+02  4.41358510e+01  3.27126310e+01  1.10886536e+02  1.14384333e+02  
7.81188429e+03  552             3.89583920e+01  1.42979660e+02  5.89169289e+02  3.34723580e+01  1.09644832e+02  2.57066747e+02  
7.81452107e+03  121             4.99684900e+00  1.72755952e+03  1.04721320e+02  1.94502160e+01  3.66411315e+02  4.20410353e+02  
7.84383438e+03  433             1.70930450e+01  2.82451356e+02  8.89619680e+01  1.96694460e+01  1.47234975e+02  2.70834362e+02  
7.85347239e+03  440             8.21702000e+00  2.43324015e+02  8.40208210e+01  1.89381260e+01  1.02944781e+02  -4.45258710e+01 
7.85888612e+03  710             1.11586670e+01  3.64519308e+02  1.03898076e+02  3.15360030e+01  1.16223235e+02  -5.19696690e+01 
7.87676652e+03  403             5.73824000e-01  2.61977018e+02  7.05652970e+01  1.16197900e+00  1.31758617e+02  1.23671976e+02  
7.88242394e+03  32              4.86469800e+00  6.14829114e+02  5.15228760e+01  5.56143910e+01  1.16433845e+02  2.26546614e+02  
7.88590497e+03  263             2.22577270e+01  4.50750287e+02  1.62809832e+02  2.27248760e+01  1.26558921e+02  5.03376903e+02  
7.89415772e+03  699             -2.67719000e+00 1.90757773e+02  8.63372960e+01  1.76455330e+01  7.59291710e+01  1.07817727e+03  
7.89601859e+03  821             1.17214560e+01  2.68519608e+02  8.17790050e+01  2.08008050e+01  1.05618403e+02  4.01777750e+01  
7.91174329e+03  945             1.03942260e+01  3.10183734e+02  1.12362501e+02  2.36829830e+01  1.07979347e+02  5.66634260e+01  
7.92940504e+03  680             2.79562260e+01  1.86287129e+02  7.74559106e+02  1.66810410e+01  1.38752651e+02  3.45662576e+02  
7.94148231e+03  220             9.39671600e+00  2.78498863e+02  3.27629940e+01  2.92844530e+01  9.37188840e+01  1.64279870e+01  
7.94325737e+03  505             -1.55547666e+02 4.76713842e+02  6.50502680e+01  2.72446180e+01  1.14594325e+02  1.54833150e+02  
7.95926754e+03  321             9.71810900e+00  2.56469603e+02  4.18239680e+01  2.20306160e+01  1.04717161e+02  -1.43385431e+02 
7.96383918e+03  308             1.73184000e+01  3.40776331e+02  5.55610150e+01  1.86490090e+01  1.04181927e+02  1.70036343e+02  
7.96647019e+03  831             9.73710800e+00  3.98316920e+02  1.17059375e+02  4.21526160e+01  1.08139381e+02  5.93837120e+01  
7.98275231e+03  172             -1.80655700e+00 3.07462935e+02  4.73362780e+01  2.11428870e+01  1.41589617e+02  3.70731800e+02  
7.99180511e+03  296             2.29462200e+01  2.91052770e+02  8.24251960e+01  3.21535330e+01  7.84784370e+01  2.52080861e+02  
7.99263132e+03  576             1.02687770e+01  2.17538008e+02  8.53465240e+01  1.77854450e+01  1.21791816e+02  -4.22111630e+01 
8.02271861e+03  594             6.68612900e+00  3.86199100e+02  1.06146347e+02  2.89668340e+01  1.09751965e+02  5.77603180e+01  
8.02654734e+03  384             1.16515620e+01  7.17423770e+02  3.70172380e+01  2.07910830e+01  1.08641452e+02  1.20791301e+02  
8.06448100e+03  279             4.27920000e+00  2.61672377e+02  1.35158426e+02  1.52874960e+01  1.39108988e+02  8.24346930e+01  
8.06507332e+03  544             2.46028040e+01  2.61545739e+02  1.06101588e+02  2.16161260e+01  1.09765020e+02  3.20982787e+02  
8.07429879e+03  510             8.44153200e+00  3.09945321e+02  9.03091800e+01  1.91810890e+01  1.12752648e+02  -4.59944930e+01 
8.08824063e+03  457             7.88650290e+01  1.91339724e+02  9.20800642e+02  2.87974660e+01  1.63340852e+02  3.61789114e+02  
8.09980187e+03  944             1.00774240e+01  2.51793883e+02  8.68867450e+01  1.95221430e+01  1.04372962e+02  3.30805093e+02  
8.11488868e+03  859             1.00639660e+01  2.27614285e+02  1.90575980e+02  2.16399900e+01  1.06099585e+02  9.50809550e+01  
8.19915336e+03  146             4.54270400e+00  6.78901808e+02  1.82708973e+02  1.82172150e+01  1.33865426e+02  -1.09330904e+02 
8.21704735e+03  549             3.64150400e+00  2.94187587e+02  8.55343040e+01  2.28789080e+01  9.68640140e+01  6.21405887e+02  
8.32026226e+03  157             3.88976500e+00  6.17641210e+01  1.54726931e+02  2.27290930e+01  1.24820742e+02  -9.42882780e+01 
8.32127027e+03  565             4.04861830e+01  4.03749839e+02  3.72729817e+02  3.34141520e+01  1.56492720e+02  1.48231288e+02  
8.36557503e+03  747             4.75861980e+01  1.92678629e+02  5.40257335e+02  3.50523210e+01  1.11867371e+02  2.11707237e+02  
8.38497143e+03  187             5.97300000e+00  6.36873469e+02  3.14366040e+01  2.03828360e+01  1.13239760e+02  1.28362768e+02  
8.40480812e+03  425             1.22292280e+01  2.97162756e+02  9.31600120e+01  1.90713220e+01  1.12275476e+02  3.48836782e+02  
8.44695628e+03  625             1.65412512e+02  2.34864140e+02  3.29800751e+02  2.94234920e+01  1.16389552e+02  8.66389382e+02  
8.46576238e+03  34              -7.37056000e-01 2.66580587e+02  9.97573200e+00  2.69677320e+01  1.15030443e+02  1.07003615e+02  
8.49555608e+03  920             3.39592220e+01  2.04318893e+02  1.45509992e+02  2.84825140e+01  1.11690645e+02  4.51656408e+02  
8.49918324e+03  805             1.48670060e+01  2.95301898e+02  5.69810210e+01  1.98071950e+01  1.06069922e+02  1.95218314e+02  
8.50750687e+03  823             5.36468520e+01  1.94605950e+02  1.32853406e+02  1.71769000e+01  1.10257766e+02  3.82511095e+02  
8.54444399e+03  925             4.76791440e+01  1.90717897e+02  3.52084928e+02  1.99072700e+01  1.14246398e+02  1.33360340e+02  
8.56215654e+03  498             9.97270250e+01  3.05929904e+02  2.28043277e+02  2.58547160e+01  1.17594399e+02  6.28987588e+02  
8.58435445e+03  904             1.26616160e+01  4.55034317e+02  7.26996010e+01  5.88146910e+01  1.06860042e+02  -3.16519640e+01 
8.59825016e+03  800             9.50349100e+00  3.69245519e+02  1.07803550e+02  1.85190600e+01  1.08074619e+02  -4.96202390e+01 
8.63093950e+03  88              7.28744920e+01  1.67993474e+02  1.63999237e+02  3.65550610e+01  1.79084553e+02  5.87842280e+01  
8.65558565e+03  707             1.01095980e+01  3.15572476e+02  1.52932932e+02  1.91601110e+01  1.14781775e+02  -6.93575480e+01 
8.70203124e+03  101             3.95492900e+00  4.90379667e+02  3.13952890e+01  1.41084070e+01  1.26590708e+02  -1.55760951e+02 
8.77362470e+03  287             1.97529080e+01  2.36175596e+02  1.80320220e+02  2.16330810e+01  1.16985227e+02  -7.20320510e+01 
8.78838845e+03  260             8.54690100e+00  3.43089172e+02  4.43469760e+01  2.40151560e+01  1.04169981e+02  1.98921290e+01  
8.79167398e+03  45              1.35504200e+00  3.68083950e+02  -2.15043150e+01 5.24022450e+01  8.18865980e+01  2.40169846e+02  
8.80481414e+03  188             4.09357300e+00  3.67929303e+02  1.93319636e+02  2.93435950e+01  1.07246162e+02  1.09190754e+02  
8.82988995e+03  590             1.03247815e+02  1.91788789e+02  1.67209832e+02  2.29130090e+01  1.15607298e+02  4.72447541e+02  
8.85059084e+03  597             1.49525030e+01  3.10868591e+02  7.50104450e+01  2.33264620e+01  1.04192042e+02  2.79066780e+02  
8.85158882e+03  250             9.06105700e+00  3.20648749e+02  3.69606620e+01  2.27653220e+01  1.05885501e+02  -1.61879710e+01 
8.88142497e+03  77              5.28249300e+00  4.21558263e+02  4.56873410e+01  2.49794930e+01  1.22999384e+02  -2.21407475e+02 
8.88697593e+03  283             9.64404690e+01  2.18263197e+02  2.83070900e+02  2.81338590e+01  1.31081474e+02  8.25575755e+02  
8.90516425e+03  531             4.59323800e+00  2.92375874e+02  1.13469635e+02  2.30120550e+01  1.12889622e+02  -5.90741890e+01 
8.92048868e+03  152             1.11831400e+01  1.85439860e+02  2.14556450e+01  1.98666460e+01  7.80399298e+02  7.43773180e+01  
8.94138410e+03  799             8.51260400e+00  1.77455140e+02  2.47736143e+02  2.24762230e+01  7.17870660e+01  2.06217694e+03  
8.97881189e+03  309             7.95617500e+00  3.40353577e+02  7.98222550e+01  2.55886230e+01  1.04940343e+02  -3.55680510e+01 
8.98832943e+03  394             1.13035160e+01  3.66410169e+02  4.73047430e+01  2.78947470e+01  1.53742366e+02  1.77897770e+02  
9.01158547e+03  69              3.24209200e+00  3.98785155e+02  4.16802010e+01  3.23178730e+01  4.01435487e+02  2.10453144e+02  
9.01411722e+03  256             -3.81024300e+00 2.64933735e+02  8.68129110e+01  1.91540090e+01  1.27163609e+02  6.38338100e+02  
9.02022034e+03  829             1.33884270e+01  4.55192763e+02  1.09084062e+02  1.70353690e+01  1.13052244e+02  -4.40923180e+01 
9.03706043e+03  349             7.29415400e+00  2.41864438e+02  2.88932560e+01  2.39275750e+01  1.03870871e+02  -1.22354266e+02 
9.04982675e+03  50              9.13358000e+00  6.95631631e+02  2.54535280e+01  2.61036980e+01  7.88293110e+01  1.02600489e+02  
9.05787215e+03  759             1.05258740e+01  2.95124949e+02  1.03874266e+02  2.85499740e+01  1.09537403e+02  4.69425166e+02  
9.05853862e+03  743             8.31058700e+00  9.00917800e+02  1.14904516e+02  1.81528680e+01  1.07870385e+02  5.98077442e+02  
9.06110487e+03  335             1.44492490e+01  1.31134402e+03  1.59638770e+01  8.06865700e+00  1.36346983e+02  -5.51934440e+01 
9.08385324e+03  752             7.05181680e+01  2.77095769e+02  8.13697858e+02  2.33749180e+01  1.08573379e+02  2.76042540e+02  
9.14780211e+03  356             8.32314580e+01  4.93574075e+02  6.52904905e+02  2.85130850e+01  1.26093859e+02  2.16054275e+02  
9.16050485e+03  114             4.43642400e+00  2.02211274e+02  4.40718330e+01  4.43888400e+01  1.03048027e+02  2.52312822e+02  
9.18779841e+03  105             5.40629100e+00  1.49174144e+02  6.10988840e+01  2.29389240e+01  1.60673094e+02  3.10324515e+02  
9.23338393e+03  758             4.94298100e+00  2.45257391e+02  1.89016688e+02  2.05240670e+01  1.08904046e+02  9.30873470e+01  
9.31896604e+03  128             4.61017390e+01  1.09254730e+02  2.37664680e+02  2.01435830e+01  1.53813224e+02  8.03145098e+02  
9.35387078e+03  931             8.47403200e+00  1.94401981e+02  6.54885010e+01  2.18888400e+01  1.09510009e+02  -2.69045730e+01 
9.35423720e+03  115             1.73662200e+00  4.96543013e+02  3.02742550e+01  3.43682500e+00  1.40043613e+02  2.70588686e+02  
9.36984110e+03  333             7.51234000e+00  3.32393744e+02  9.41338040e+01  1.86010690e+01  1.02730767e+02  5.25597970e+02  
9.45570686e+03  960             8.80179600e+00  3.50185519e+02  1.10884481e+02  1.88915500e+01  1.04871831e+02  -4.49684870e+01 
9.46389544e+03  894             1.43052580e+01  2.64359142e+02  1.04304124e+02  2.95395620e+01  1.08839762e+02  3.86694560e+01  
9.47683729e+03  259             9.94950100e+00  1.60606348e+02  7.21428950e+01  1.57342120e+01  8.71568690e+01  3.49713849e+02  
9.50098427e+03  331             4.11487800e+00  2.49935038e+02  1.42364578e+02  1.32528990e+01  9.46550360e+01  7.01964370e+01  
9.51276533e+03  183             6.79183500e+00  2.33820945e+02  2.41921960e+01  2.60179390e+01  1.20099221e+02  -1.09298886e+02 
9.51745707e+03  337             1.56103480e+01  2.08213571e+02  2.11864374e+02  2.07024910e+01  1.09268948e+02  1.03939113e+03  
9.52564203e+03  106             6.83171800e+00  4.53326832e+02  7.17250210e+01  3.06023260e+01  1.37000310e+02  2.99106090e+01  
9.53611057e+03  515             2.20421800e+00  2.73624556e+02  9.02619560e+01  2.27399850e+01  1.33911824e+02  1.67222943e+03  
9.55986439e+03  985             4.99016700e+00  2.01353082e+02  1.46554246e+02  1.93760980e+01  8.17170290e+01  1.94053276e+03  
9.57224833e+03  357             2.40293930e+01  3.41675373e+02  3.44009190e+01  1.92184720e+01  1.03879150e+02  -1.22286795e+02 
9.58895579e+03  91              6.06149000e-01  9.97062430e+01  1.05932329e+02  1.74091960e+01  7.83554870e+01  1.50688200e+02  
9.60510091e+03  358             1.94927590e+01  2.94044964e+02  8.76392460e+01  2.35659150e+01  1.04668145e+02  3.49814599e+02  
9.67102559e+03  884             1.90044300e+01  2.38005751e+02  7.77687640e+01  2.12217140e+01  1.07006548e+02  -2.66379070e+01 
9.67683313e+03  491             1.07171440e+01  2.74114882e+02  9.72836840e+01  2.55459540e+01  1.07948021e+02  3.64402660e+01  
9.73154948e+03  380             1.09431420e+01  3.42478343e+02  1.82543073e+02  2.28350390e+01  7.44140090e+01  1.25546998e+03  
9.75652554e+03  379             4.86738100e+00  5.23874904e+02  5.69988970e+01  1.93866990e+01  1.42652565e+02  3.42273935e+02  
9.76989692e+03  431             1.91996240e+01  2.41690885e+02  7.41985940e+01  2.30845100e+01  1.21454143e+02  2.95488026e+02  
9.85974345e+03  239             1.14778500e+00  4.40847541e+02  1.01749502e+02  1.92383160e+01  1.14966886e+02  -7.88333880e+01 
9.88093216e+03  227             5.70299800e+00  4.55808116e+02  3.11428119e+02  2.77510750e+01  1.39374249e+02  1.32565426e+02  
9.88692739e+03  608             4.17009000e-01  2.13293695e+02  1.10575116e+02  1.76874270e+01  1.12942685e+02  1.97875078e+02  
9.90097362e+03  57              4.00833500e+00  2.13520943e+03  4.91952300e+01  2.95176210e+01  1.34765579e+02  3.32149352e+02  
9.90641532e+03  327             4.90309630e+01  2.44559206e+02  3.65145363e+02  2.10045830e+01  1.11152749e+02  1.09949940e+02  
9.91938829e+03  893             1.44715800e+01  2.16891953e+02  1.85888585e+02  1.98606830e+01  1.07750272e+02  -6.40788860e+01 
9.92482113e+03  862             1.07115720e+01  2.44362745e+02  1.02945083e+02  3.08839370e+01  1.11838104e+02  5.39140187e+02  
9.94440815e+03  269             1.03764510e+01  2.46153908e+02  3.20411800e+01  1.87210480e+01  1.00187534e+02  -1.43721510e+02 
1.00440125e+04  14              3.74434990e+01  4.54031682e+02  1.07849835e+02  4.30757450e+01  2.31079430e+01  -3.26608280e+01 
1.01032084e+04  967             1.01407490e+01  2.52188397e+02  4.11205220e+01  2.95661470e+01  1.09295619e+02  1.94128102e+02  
1.01239697e+04  18              -3.11340800e+00 1.33312519e+02  -1.84505200e+01 5.56028210e+01  9.77091080e+01  -1.25042506e+02 
1.01366254e+04  675             1.34675400e+00  2.35644525e+02  4.91860732e+02  2.14074410e+01  1.23245711e+02  3.81362480e+02  
1.01775515e+04  409             1.28920670e+01  5.21208248e+02  1.56254898e+02  2.04124260e+01  1.35296132e+02  -5.21396300e+01 
1.02185530e+04  298             6.63916980e+01  1.91249295e+02  2.09985631e+02  2.48372190e+01  1.24585621e+02  7.78064334e+02  
1.02356499e+04  529             3.52088587e+02  1.93142929e+02  7.32487920e+02  2.36278710e+01  1.11746774e+02  1.87294412e+02  
1.03468906e+04  612             1.32684630e+01  2.20273577e+02  7.52288320e+01  2.34577460e+01  1.05023554e+02  3.73766999e+02  
1.03763870e+04  555             3.06960820e+01  3.13776725e+02  7.90188880e+01  2.12413450e+01  1.12416122e+02  3.19718207e+02  
1.03862943e+04  221             6.94618800e+00  3.81561861e+02  3.65367580e+01  2.32606520e+01  1.22430614e+02  -1.99037935e+02 
1.03937885e+04  778             1.34302680e+01  3.89551789e+02  1.07944919e+02  2.68533950e+01  1.15475164e+02  5.66385672e+02  
1.04529921e+04  43              1.20236500e+00  2.52323739e+02  3.42385190e+01  2.11907630e+01  8.58845690e+01  2.14611540e+01  
1.04545096e+04  914             1.34029650e+01  2.94375162e+02  1.31632471e+02  7.07948700e+00  1.08289762e+02  4.14162780e+01  
1.04565135e+04  185             6.44656400e+00  2.69504654e+02  6.26885440e+01  6.31790000e+00  1.16477379e+02  4.05518725e+02  
1.05025878e+04  240             8.30371200e+00  2.96117792e+02  5.68878870e+01  2.00780470e+01  1.04232521e+02  -1.90918890e+01 
1.05423530e+04  398             8.51349100e+00  3.36911054e+02  1.20963666e+02  2.18218410e+01  9.97352540e+01  9.02744085e+02  
1.05552629e+04  134             2.51341700e+00  3.59814977e+02  1.46084506e+02  4.10717210e+01  1.65218910e+02  -6.81134060e+01 
1.05907887e+04  474             2.68848240e+01  1.88768299e+02  8.15584470e+01  2.00227520e+01  1.07245779e+02  3.53374697e+02  
1.06024508e+04  703             4.64498550e+01  2.83434007e+02  1.14119235e+02  2.02513310e+01  1.12042599e+02  4.59221289e+02  
1.06066254e+04  807             1.85358060e+01  2.64693727e+02  5.91482170e+01  2.02283450e+01  1.09208652e+02  2.69975319e+02  
1.06611857e+04  258             5.09155220e+01  4.64860541e+02  3.00288062e+02  2.17625790e+01  1.09899096e+02  7.83967830e+01  
1.06649661e+04  206             2.65844400e+00  3.49840987e+02  5.92717430e+01  2.18881920e+01  1.11146073e+02  -2.59778310e+01 
1.06661243e+04  419             1.15420070e+01  3.37816005e+02  4.52977370e+01  2.24173110e+01  1.00172097e+02  2.32491151e+02  
1.07370424e+04  300             1.17087170e+01  2.45904203e+02  8.72787050e+01  2.39643450e+01  1.05042831e+02  -2.64491410e+01 
1.07525948e+04  370             1.70649490e+01  3.52333730e+02  1.61521379e+02  1.49662650e+01  2.10276511e+02  4.61075950e+01  
1.07862690e+04  153             2.93320300e+00  5.43962871e+02  4.65690620e+01  2.27075730e+01  1.60556271e+02  -1.90356800e+01 
1.07984632e+04  129             4.42372300e+00  5.01265214e+02  2.05246510e+02  9.24227140e+01  1.08710263e+02  -7.79761340e+01 
1.07995728e+04  587             2.36250460e+01  3.59460730e+02  4.58606280e+01  1.87297240e+01  1.09293528e+02  2.01361845e+02  
1.08346401e+04  203             7.12084500e+00  3.33341562e+02  1.54443041e+02  2.37601040e+01  1.67908342e+02  -5.05728570e+01 
1.08451539e+04  901             2.88124770e+01  2.55708271e+02  8.87297012e+02  1.80523250e+01  1.09873272e+02  2.38782486e+02  
1.08690232e+04  107             5.26107700e+00  1.27289729e+03  5.53092620e+01  3.34953300e+01  1.48213713e+02  -3.92972980e+02 
1.08864166e+04  414             1.40208250e+01  8.28999180e+02  1.09649913e+02  2.48751680e+01  1.01392197e+02  3.15836660e+01  
1.08918256e+04  92              3.90101400e+00  9.55315776e+02  6.31912330e+01  2.48475270e+01  1.20305332e+02  6.44021222e+02  
1.10365667e+04  133             4.21078790e+01  9.52309841e+02  4.53619948e+02  3.19499950e+01  1.14744471e+02  1.12540344e+02  
1.10561632e+04  41              3.47177300e+00  4.00290754e+02  1.99746284e+02  5.04121730e+01  4.78435360e+01  -8.00151610e+01 
1.10731390e+04  411             4.56162260e+01  1.81714245e+02  6.33781152e+02  2.54258410e+01  1.11269803e+02  1.54651873e+02  
1.11042715e+04  12              -1.20101600e+00 -2.82611100e+01 -1.09322170e+01 2.53788550e+01  7.75965840e+01  1.72020637e+02  
1.11088297e+04  493             7.23237140e+01  2.17100798e+02  1.71591757e+02  2.93634820e+01  1.33539343e+02  7.16651818e+02  
1.11178680e+04  235             7.47676200e+00  3.65628906e+02  8.57377500e+01  2.35912110e+01  1.29139193e+02  6.31844518e+02  
1.11741780e+04  644             1.37297190e+01  2.09749226e+02  1.58622515e+02  2.54639800e+01  1.14067153e+02  1.07936523e+03  
1.12654400e+04  225             1.03485490e+01  6.05163253e+02  2.04159359e+02  2.23675310e+01  9.93980350e+01  -5.77527370e+01 
1.13611575e+04  426             9.71252900e+00  3.75334884e+02  1.54001920e+02  2.14165880e+01  1.12288927e+02  -4.28228390e+01 
1.13689573e+04  67              2.69944500e+00  1.26153458e+03  3.56338590e+01  2.26705700e+01  1.07870175e+02  4.50384400e+02  
1.13885621e+04  709             6.38834080e+01  2.24473212e+02  1.55740847e+02  1.66097880e+01  1.09669450e+02  7.00571242e+02  
1.13886537e+04  953             -1.77278000e-01 1.95781774e+02  1.09932838e+02  2.18426830e+01  1.04948526e+02  4.62250715e+02  
1.14000678e+04  934             -1.52346000e-01 2.04521701e+02  1.12138660e+02  3.00510950e+01  1.07128856e+02  7.19440061e+02  
1.14087417e+04  378             8.28929900e+00  5.65065343e+02  2.68900000e+01  2.31420910e+01  1.03674440e+02  -1.63196740e+02 
1.14347465e+04  247             2.43714490e+01  2.47079033e+02  5.15969520e+02  1.98837090e+01  1.07473457e+02  1.24662408e+02  
1.14517672e+04  307             2.74790530e+01  2.02888669e+02  2.70901031e+02  1.99190650e+01  1.21010097e+02  1.62670815e+03  
1.15432635e+04  243             2.61755300e+00  1.64687310e+02  7.07401800e+01  1.87463080e+01  1.63367338e+02  1.24245883e+03  
1.16102649e+04  79              3.12069000e+00  6.08841460e+02  2.31785570e+02  5.57278260e+01  1.51033890e+02  8.18995550e+01  
1.16663211e+04  774             1.52362960e+01  2.22703930e+02  4.78353930e+01  2.00141240e+01  1.03095105e+02  2.73966985e+02  
1.16976857e+04  757             2.58947870e+01  2.30017281e+02  7.52266331e+02  2.03985460e+01  1.10128869e+02  1.70949165e+02  
1.17023668e+04  850             6.66835400e+00  2.53797889e+02  7.80334780e+01  2.35317000e+01  1.79472907e+02  6.12694836e+02  
1.17443483e+04  158             4.12141900e+00  7.28794742e+02  2.26126160e+01  2.07873430e+01  1.55437725e+02  1.75356710e+02  
1.17737481e+04  31              9.58190000e-02  3.97209360e+02  3.05364810e+01  1.83519100e+01  7.61830890e+01  1.69644000e+02  
1.18123431e+04  950             1.34168240e+01  4.31687376e+02  9.52374620e+01  3.57167860e+01  1.06500092e+02  2.26126460e+01  
1.18316799e+04  775             9.74717800e+00  3.30373968e+02  8.42498110e+01  2.18161540e+01  1.08808216e+02  -2.09547510e+01 
1.18323814e+04  826             1.14139790e+01  3.85866888e+02  6.24835360e+01  1.85963160e+01  1.07886782e+02  -1.50925020e+01 
1.18326147e+04  475             9.85680700e+00  4.26277768e+02  6.39217890e+01  2.27986310e+01  1.06096588e+02  4.66866614e+02  
1.18512756e+04  600             2.16840850e+01  1.75928286e+02  1.38525675e+02  2.18291570e+01  1.12617703e+02  8.69739779e+02  
1.18562525e+04  49              1.34786650e+01  4.89075177e+02  4.23627280e+02  2.81013570e+01  1.26884597e+02  1.01172389e+02  
1.18657515e+04  928             1.24070360e+01  2.16340682e+02  1.15022940e+02  1.97829180e+01  1.07445977e+02  -2.73219190e+01 
1.18791078e+04  362             1.92870680e+01  1.16755199e+02  6.33719960e+01  1.70034110e+01  6.60478060e+01  -3.96537609e+02 
1.19078169e+04  25              5.84014600e+00  1.37080516e+02  1.90968003e+02  4.31765270e+01  1.05041340e+01  -5.51078530e+01 
1.19108997e+04  162             2.64647830e+01  5.23358015e+02  1.14300835e+02  5.78184680e+01  1.23248040e+02  2.43294000e+01  
1.19737603e+04  136             1.44150020e+01  2.97798431e+02  3.82414630e+01  2.42892170e+01  2.70177123e+02  2.12829314e+02  
1.20298929e+04  483             2.43584410e+01  3.06788669e+02  1.09011109e+02  2.02844290e+01  1.50733452e+02  6.27750736e+02  
1.20556111e+04  295             1.25605280e+01  4.46293499e+02  4.02847560e+01  2.07715990e+01  1.02765875e+02  2.58008295e+02  
1.21267432e+04  878             8.19097300e+00  2.37853382e+02  1.00283038e+02  1.99998420e+01  1.08495050e+02  -2.40997930e+01 
1.21411489e+04  635             -9.59229200e+00 1.87373925e+02  1.11158638e+02  2.38464240e+01  6.90545900e+01  1.45235954e+03  
1.21419707e+04  361             1.02034256e+02  1.60328215e+02  6.43823549e+02  3.34782540e+01  1.06808450e+02  1.17313640e+02  
1.21449847e+04  415             1.08663860e+01  2.37754597e+02  6.20697770e+01  2.15476400e+01  1.10381138e+02  4.57880675e+02  
