Fit             Iteration       K1              K2              alpha           
3.24691000e-01  590             7.08360000e-02  1.97948100e+01  7.14178000e-01  
3.24991000e-01  296             6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.25276000e-01  1168            6.64020000e-02  2.49027360e+01  7.65989000e-01  
3.25476000e-01  1189            7.32610000e-02  2.49027360e+01  7.81370000e-01  
3.25545000e-01  1087            7.29490000e-02  2.41170220e+01  7.77704000e-01  
3.27248000e-01  2325            7.35900000e-02  2.81081290e+01  7.72608000e-01  
3.27540000e-01  1229            5.84510000e-02  2.37269180e+01  7.55293000e-01  
3.27728000e-01  823             1.57348000e-01  1.79278170e+01  8.00773000e-01  
3.28274000e-01  1224            6.79750000e-02  2.37269180e+01  6.92248000e-01  
3.28294000e-01  74              6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.29281000e-01  1320            7.35900000e-02  2.52763960e+01  6.88697000e-01  
3.29549000e-01  402             7.26040000e-02  1.78162750e+01  7.28564000e-01  
3.30347000e-01  1333            7.10140000e-02  2.37269180e+01  6.96453000e-01  
3.31853000e-01  365             6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.31879000e-01  748             1.65977000e-01  1.87619410e+01  8.87971000e-01  
3.32858000e-01  2148            7.35900000e-02  2.73942830e+01  6.88210000e-01  
3.33857000e-01  922             7.35730000e-02  2.37269180e+01  6.97113000e-01  
3.34464000e-01  2379            7.81830000e-02  2.96797880e+01  7.79442000e-01  
3.34485000e-01  464             6.76470000e-02  1.83357630e+01  7.28564000e-01  
3.34716000e-01  1673            7.33720000e-02  2.71315690e+01  7.76021000e-01  
3.36155000e-01  213             8.85133000e+00  5.44270878e+02  9.07636000e-01  
3.36258000e-01  484             6.86600000e-02  1.81499210e+01  7.80813000e-01  
3.36394000e-01  2570            7.72210000e-02  2.92707220e+01  6.83831000e-01  
3.36681000e-01  376             7.25880000e-02  1.78162750e+01  7.28564000e-01  
3.37103000e-01  2522            7.16160000e-02  2.71315690e+01  7.73562000e-01  
3.37601000e-01  789             1.72947000e-01  2.11981320e+01  8.86114000e-01  
3.38655000e-01  400             6.76470000e-02  1.76150340e+01  7.28564000e-01  
3.38783000e-01  1928            7.10310000e-02  2.96797880e+01  7.73374000e-01  
3.41089000e-01  319             8.85133000e+00  5.44270878e+02  9.07636000e-01  
3.41860000e-01  1032            6.82690000e-02  2.46951360e+01  7.69923000e-01  
3.41898000e-01  461             1.72947000e-01  1.80516760e+01  8.96349000e-01  
3.42488000e-01  380             6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.44592000e-01  896             6.51630000e-02  2.11981320e+01  7.67585000e-01  
3.45719000e-01  2406            7.81830000e-02  2.96797880e+01  7.74984000e-01  
3.45989000e-01  1091            6.41190000e-02  2.58864490e+01  7.66951000e-01  
3.47552000e-01  854             1.72947000e-01  2.06726060e+01  7.99558000e-01  
3.47649000e-01  1973            6.98950000e-02  2.75414820e+01  6.79279000e-01  
3.47792000e-01  493             6.51870000e-02  1.83696140e+01  7.76037000e-01  
3.47918000e-01  620             1.75341000e-01  1.95699170e+01  8.05960000e-01  
3.48438000e-01  991             6.82690000e-02  2.26910520e+01  7.77349000e-01  
3.48484000e-01  1056            7.10140000e-02  2.37269180e+01  7.78274000e-01  
3.48541000e-01  343             6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.48891000e-01  364             6.51870000e-02  1.60734110e+01  7.67497000e-01  
3.50456000e-01  1493            5.58470000e-02  2.37269180e+01  7.48033000e-01  
3.51625000e-01  422             6.76470000e-02  1.63201250e+01  7.28564000e-01  
3.51668000e-01  516             1.72947000e-01  1.97800880e+01  8.98847000e-01  
3.51816000e-01  2232            5.84510000e-02  2.89395920e+01  7.48293000e-01  
3.52064000e-01  337             7.29320000e-02  1.78162750e+01  7.28564000e-01  
3.52722000e-01  210             6.12190000e-02  1.78162750e+01  7.03431000e-01  
3.52857000e-01  2377            7.39520000e-02  2.54358750e+01  7.81571000e-01  
3.53626000e-01  2152            6.98950000e-02  2.87630120e+01  6.76626000e-01  
3.53656000e-01  350             6.76470000e-02  1.78162750e+01  7.28564000e-01  
3.53674000e-01  533             7.36200000e-02  1.78162750e+01  7.28564000e-01  
3.53704000e-01  417             6.51870000e-02  1.80516760e+01  7.77686000e-01  
3.54205000e-01  2458            5.84510000e-02  2.89395920e+01  6.60238000e-01  
3.55476000e-01  1575            7.25260000e-02  2.71134260e+01  6.90394000e-01  
3.55721000e-01  2537            7.81830000e-02  2.84186590e+01  6.88175000e-01  
3.56253000e-01  1469            6.59450000e-02  2.48316700e+01  6.79139000e-01  
3.56476000e-01  953             7.48220000e-02  2.26910520e+01  7.92764000e-01  
3.56818000e-01  482             6.86600000e-02  1.81499210e+01  7.23768000e-01  
3.56885000e-01  2049            7.63030000e-02  3.17971170e+01  7.78762000e-01  
3.57455000e-01  1317            7.10310000e-02  2.52763960e+01  7.83335000e-01  
3.58590000e-01  2168            5.63740000e-02  2.71315690e+01  6.60937000e-01  
3.59146000e-01  765             1.72947000e-01  2.06472670e+01  8.87057000e-01  
3.59976000e-01  2031            6.47500000e-02  2.84186590e+01  7.65450000e-01  
3.60720000e-01  411             7.50420000e-02  1.78162750e+01  8.04279000e-01  
3.61499000e-01  1834            7.39520000e-02  2.89207670e+01  6.79525000e-01  
3.61601000e-01  1027            7.10140000e-02  2.29963730e+01  6.91010000e-01  
3.62160000e-01  984             7.10140000e-02  2.26910520e+01  7.78638000e-01  
3.62899000e-01  285             7.55120000e-02  2.17100270e+01  7.96600000e-01  
3.63085000e-01  859             1.73741000e-01  2.03052090e+01  7.98207000e-01  
3.63235000e-01  800             1.72947000e-01  1.97800880e+01  8.94871000e-01  
3.63640000e-01  2683            6.97300000e-02  3.11676580e+01  6.68230000e-01  
3.64884000e-01  1304            7.53750000e-02  2.46278190e+01  7.85861000e-01  
3.65030000e-01  492             6.63410000e-02  1.97800880e+01  7.84996000e-01  
3.65587000e-01  1839            7.35900000e-02  2.58864490e+01  6.86895000e-01  
3.66069000e-01  291             1.56443000e-01  1.63499410e+01  8.97311000e-01  
3.66137000e-01  1467            7.10310000e-02  2.78695090e+01  7.74272000e-01  
3.68890000e-01  1202            7.26210000e-02  2.29736770e+01  6.94356000e-01  
3.69564000e-01  964             6.82690000e-02  2.37269180e+01  7.84385000e-01  
3.70127000e-01  2561            7.81100000e-02  2.95089010e+01  7.83556000e-01  
3.70193000e-01  691             1.62840000e-01  2.01807360e+01  8.88362000e-01  
3.70774000e-01  1814            7.35900000e-02  2.75414820e+01  7.73827000e-01  
3.73193000e-01  629             1.58763000e-01  2.03473350e+01  8.83274000e-01  
3.73287000e-01  1530            6.82690000e-02  2.75809120e+01  6.72784000e-01  
3.73726000e-01  1920            7.10310000e-02  2.58864490e+01  6.82440000e-01  
3.74068000e-01  2050            7.35900000e-02  2.71315690e+01  7.82895000e-01  
3.74083000e-01  1171            6.51630000e-02  2.26910520e+01  7.74981000e-01  
3.74160000e-01  1581            7.58700000e-02  2.69911740e+01  7.89543000e-01  
3.74251000e-01  330             1.56443000e-01  1.63499410e+01  8.97311000e-01  
3.74291000e-01  360             7.28960000e-02  1.64108440e+01  7.28564000e-01  
3.74853000e-01  1048            1.72055000e-01  2.32342400e+01  8.96646000e-01  
3.74919000e-01  1924            6.97160000e-02  2.56887180e+01  7.81925000e-01  
3.75068000e-01  1567            7.67750000e-02  2.71315690e+01  7.94723000e-01  
3.75572000e-01  2127            6.98950000e-02  2.78695090e+01  7.77633000e-01  
3.76859000e-01  948             6.82690000e-02  2.62617140e+01  6.71998000e-01  
3.77248000e-01  2652            7.81830000e-02  3.18879380e+01  6.78352000e-01  
3.77669000e-01  2668            7.35900000e-02  2.71315690e+01  6.86119000e-01  
3.77854000e-01  2695            7.35900000e-02  2.45416970e+01  7.79849000e-01  
3.79303000e-01  2264            7.35900000e-02  2.84186590e+01  7.84075000e-01  
3.80516000e-01  987             7.64540000e-02  2.26910520e+01  7.07003000e-01  
3.80679000e-01  2014            7.71770000e-02  2.58864490e+01  7.95079000e-01  
3.81491000e-01  917             6.99310000e-02  2.18131950e+01  7.86328000e-01  
3.82897000e-01  1134            6.73030000e-02  2.37269180e+01  7.79431000e-01  
3.83011000e-01  2220            6.98950000e-02  2.75414820e+01  7.85815000e-01  
3.83535000e-01  532             6.37700000e-02  1.77222530e+01  7.93067000e-01  
3.84580000e-01  1377            7.10510000e-02  2.37269180e+01  7.91457000e-01  
3.84730000e-01  283             6.76470000e-02  1.78162750e+01  7.03431000e-01  
3.84881000e-01  2308            7.10310000e-02  2.96797880e+01  6.70385000e-01  
3.84953000e-01  2536            7.12340000e-02  3.11676580e+01  6.65374000e-01  
3.87007000e-01  227             3.65810300e+00  8.17996830e+01  1.02934000e+00  
3.87068000e-01  720             7.77480000e-02  1.95699170e+01  7.15605000e-01  
3.87722000e-01  630             6.41430000e-02  1.83382600e+01  6.99583000e-01  
3.88029000e-01  2524            8.26720000e-02  3.11676580e+01  6.79413000e-01  
3.88206000e-01  994             6.82690000e-02  2.26910520e+01  6.81216000e-01  
3.88231000e-01  2178            7.28310000e-02  2.79321100e+01  7.83391000e-01  
3.88327000e-01  2125            7.35900000e-02  2.56971480e+01  7.86897000e-01  
3.88844000e-01  274             3.58725900e+00  7.52544560e+01  1.00959400e+00  
3.89031000e-01  2022            7.60020000e-02  2.76714080e+01  6.80723000e-01  
3.89128000e-01  1750            7.35900000e-02  2.71315690e+01  6.82041000e-01  
3.90210000e-01  1244            6.11260000e-02  2.75414820e+01  6.61653000e-01  
3.90565000e-01  2414            6.08190000e-02  2.71315690e+01  6.62727000e-01  
3.90688000e-01  1083            6.82690000e-02  2.26910520e+01  7.83353000e-01  
3.94386000e-01  901             1.87103000e-01  2.18131950e+01  7.92117000e-01  
3.94788000e-01  342             3.58725900e+00  7.52544560e+01  1.00959400e+00  
3.94818000e-01  1331            6.82690000e-02  2.80219320e+01  7.77323000e-01  
3.95374000e-01  1282            7.39520000e-02  2.59091910e+01  6.82915000e-01  
3.95481000e-01  1888            7.59610000e-02  2.44679730e+01  7.96477000e-01  
3.95515000e-01  521             6.76470000e-02  1.97948100e+01  7.92989000e-01  
3.95816000e-01  1026            1.74649000e-01  2.12240860e+01  7.88664000e-01  
3.95860000e-01  2397            6.98950000e-02  2.75414820e+01  7.81009000e-01  
3.96466000e-01  2502            7.81830000e-02  3.03430830e+01  6.80630000e-01  
3.97606000e-01  1891            6.98950000e-02  2.75414820e+01  6.68004000e-01  
3.98478000e-01  252             6.76470000e-02  1.63499410e+01  7.94790000e-01  
3.98594000e-01  911             6.82690000e-02  2.26910520e+01  7.86446000e-01  
4.00580000e-01  1354            6.58310000e-02  2.48816730e+01  6.75151000e-01  
4.00823000e-01  1829            7.35900000e-02  2.75414820e+01  7.87781000e-01  
4.01390000e-01  1126            6.49130000e-02  2.65573990e+01  7.78977000e-01  
4.01608000e-01  2153            5.84510000e-02  2.89395920e+01  7.55937000e-01  
4.01652000e-01  1501            7.18020000e-02  2.50857180e+01  7.86513000e-01  
4.01905000e-01  1695            6.98950000e-02  2.75414820e+01  6.69958000e-01  
4.02309000e-01  2487            7.35900000e-02  2.84186590e+01  6.74975000e-01  
4.02636000e-01  1679            7.35900000e-02  3.16247910e+01  6.63740000e-01  
4.02918000e-01  709             1.76002000e-01  1.86101230e+01  9.10897000e-01  
4.03411000e-01  371             6.76470000e-02  2.16018140e+01  6.88365000e-01  
4.04005000e-01  706             1.57348000e-01  2.04895710e+01  8.90103000e-01  
4.04339000e-01  206             6.76470000e-02  1.78162750e+01  7.03431000e-01  
4.04434000e-01  890             6.51630000e-02  2.26910520e+01  6.85158000e-01  
4.04471000e-01  2099            7.35900000e-02  2.84186590e+01  6.73989000e-01  
4.06079000e-01  1556            7.10310000e-02  2.58864490e+01  7.83597000e-01  
4.06128000e-01  284             6.76470000e-02  1.78162750e+01  7.03431000e-01  
4.06163000e-01  1176            7.46530000e-02  2.52230860e+01  7.92360000e-01  
4.06565000e-01  420             6.35990000e-02  1.83696140e+01  6.96614000e-01  
4.06997000e-01  805             6.60110000e-02  2.18554380e+01  7.85030000e-01  
4.09495000e-01  725             6.90700000e-02  2.06472670e+01  7.97738000e-01  
4.09757000e-01  1150            7.10140000e-02  2.82412900e+01  6.70772000e-01  
4.10360000e-01  1364            7.39520000e-02  2.52230860e+01  6.82365000e-01  
4.10376000e-01  1578            7.39520000e-02  2.78695090e+01  6.75683000e-01  
4.11051000e-01  1441            7.22220000e-02  2.83332460e+01  7.88570000e-01  
4.11062000e-01  335             8.79447900e+00  5.01810143e+02  8.97311000e-01  
4.12143000e-01  576             6.27850000e-02  1.84177950e+01  7.88160000e-01  
4.12879000e-01  2374            6.45600000e-02  2.58570530e+01  7.80450000e-01  
4.13306000e-01  317             6.76470000e-02  1.90303100e+01  6.94871000e-01  
4.13667000e-01  1723            7.10310000e-02  2.58864490e+01  6.78601000e-01  
4.16449000e-01  1138            5.84510000e-02  2.37269180e+01  7.77025000e-01  
4.16912000e-01  828             1.72947000e-01  2.06472670e+01  9.09216000e-01  
4.17070000e-01  932             1.82098000e-01  2.37269180e+01  8.96908000e-01  
4.17227000e-01  840             1.78123000e-01  2.09257270e+01  9.09305000e-01  
4.17546000e-01  424             7.16650000e-02  1.78162750e+01  7.05732000e-01  
4.20073000e-01  1961            6.98950000e-02  2.75414820e+01  6.75223000e-01  
4.20899000e-01  2040            5.84510000e-02  2.78695090e+01  6.48048000e-01  
4.21196000e-01  1712            7.10310000e-02  2.75414820e+01  7.90456000e-01  
4.21264000e-01  1918            6.75470000e-02  2.78695090e+01  7.80344000e-01  
4.22098000e-01  2271            7.35900000e-02  3.16424700e+01  7.85800000e-01  
4.22185000e-01  1911            7.10310000e-02  2.85509730e+01  7.85252000e-01  
4.22386000e-01  1406            6.72150000e-02  2.69911740e+01  7.82686000e-01  
4.25001000e-01  1139            7.10310000e-02  2.27795200e+01  6.93085000e-01  
4.27089000e-01  734             6.86420000e-02  2.28098890e+01  6.77816000e-01  
4.27297000e-01  2070            7.25260000e-02  2.71134260e+01  7.89503000e-01  
4.27506000e-01  288             6.75680000e-02  1.78162750e+01  7.03431000e-01  
4.27797000e-01  811             6.79320000e-02  2.09134710e+01  7.95664000e-01  
4.28127000e-01  714             1.72947000e-01  1.97800880e+01  9.13878000e-01  
4.28127000e-01  2349            5.39740000e-02  3.11460030e+01  7.54376000e-01  
4.28763000e-01  1371            7.10310000e-02  2.52230860e+01  6.72456000e-01  
4.29522000e-01  2626            7.73280000e-02  3.11676580e+01  7.90464000e-01  
4.29903000e-01  816             1.71945000e-01  2.01947480e+01  7.78043000e-01  
4.30377000e-01  2216            7.63030000e-02  2.76061630e+01  8.00073000e-01  
4.30468000e-01  306             7.23210000e-02  1.82730980e+01  7.03276000e-01  
4.30870000e-01  528             6.76470000e-02  1.93823000e+01  7.95198000e-01  
4.30914000e-01  865             6.51630000e-02  2.11981320e+01  6.80545000e-01  
4.32160000e-01  1693            6.23890000e-02  2.64729140e+01  6.61280000e-01  
4.34717000e-01  1941            7.35900000e-02  2.71315690e+01  7.95240000e-01  
4.35087000e-01  1259            6.58310000e-02  2.59091910e+01  6.66074000e-01  
4.36342000e-01  1356            7.10140000e-02  2.49053040e+01  6.79720000e-01  
4.36453000e-01  2558            5.84510000e-02  2.73263180e+01  6.48711000e-01  
4.36618000e-01  143             6.76470000e-02  1.78162750e+01  7.03431000e-01  
4.36812000e-01  1680            7.02720000e-02  2.58864490e+01  6.79561000e-01  
4.37708000e-01  1599            7.04420000e-02  2.64729140e+01  6.73222000e-01  
4.38102000e-01  1249            6.72150000e-02  2.48829420e+01  7.85437000e-01  
4.38581000e-01  75              1.56443000e-01  2.17100270e+01  8.97311000e-01  
4.38855000e-01  1125            7.10140000e-02  2.37269180e+01  6.77178000e-01  
4.39481000e-01  2259            7.19320000e-02  2.89850640e+01  7.92900000e-01  
4.39750000e-01  2463            7.35900000e-02  2.50403280e+01  6.81088000e-01  
4.40748000e-01  2277            7.71230000e-02  2.33313820e+01  6.90753000e-01  
4.40899000e-01  201             1.56443000e-01  2.17100270e+01  8.97311000e-01  
4.42452000e-01  367             6.76470000e-02  1.81654570e+01  6.93016000e-01  
4.42586000e-01  2585            7.81830000e-02  2.96797880e+01  8.00230000e-01  
4.42775000e-01  1246            7.39520000e-02  2.52230860e+01  7.97140000e-01  
4.42978000e-01  1473            6.23890000e-02  2.78695090e+01  7.75521000e-01  
4.43014000e-01  1605            7.25260000e-02  2.58864490e+01  6.77597000e-01  
4.44018000e-01  1221            7.39520000e-02  2.46951360e+01  6.78636000e-01  
4.44739000e-01  1120            7.25260000e-02  2.46951360e+01  6.79454000e-01  
4.46147000e-01  1121            7.07720000e-02  2.37269180e+01  8.01269000e-01  
4.46580000e-01  822             6.87700000e-02  1.95048070e+01  6.90759000e-01  
4.48170000e-01  737             1.61845000e-01  2.06094520e+01  7.70365000e-01  
4.48771000e-01  351             6.42630000e-02  1.78162750e+01  7.98993000e-01  
4.51534000e-01  2615            7.35900000e-02  3.08533310e+01  7.92192000e-01  
4.51711000e-01  1871            7.24600000e-02  2.58864490e+01  7.98567000e-01  
4.52055000e-01  1721            7.10310000e-02  2.58864490e+01  7.98480000e-01  
4.52723000e-01  1291            7.10140000e-02  2.37269180e+01  6.80494000e-01  
4.53551000e-01  512             1.72947000e-01  1.83696140e+01  7.89205000e-01  
4.54144000e-01  2438            7.70900000e-02  2.89395920e+01  6.73672000e-01  
4.54186000e-01  1848            7.23800000e-02  2.78695090e+01  8.03274000e-01  
4.54188000e-01  593             1.72947000e-01  1.81499210e+01  7.90027000e-01  
4.54693000e-01  451             1.70503000e-01  1.80516760e+01  9.22248000e-01  
4.56297000e-01  256             6.76470000e-02  1.90303100e+01  6.83805000e-01  
4.57393000e-01  129             6.76470000e-02  1.63499410e+01  7.03276000e-01  
4.58274000e-01  783             1.63345000e-01  1.98680850e+01  9.16824000e-01  
4.58654000e-01  1527            7.10310000e-02  2.71315690e+01  6.68875000e-01  
4.59068000e-01  569             1.83049000e-01  1.72481660e+01  7.93815000e-01  
4.59326000e-01  536             6.32930000e-02  1.95699170e+01  6.80585000e-01  
4.59373000e-01  1346            6.79450000e-02  2.78695090e+01  7.87955000e-01  
4.59849000e-01  31              3.53265000e-01  7.61429610e+01  9.04246000e-01  
4.60306000e-01  1409            7.15140000e-02  2.58864490e+01  6.69193000e-01  
4.60353000e-01  1610            7.58700000e-02  2.69911740e+01  6.72493000e-01  
4.60375000e-01  205             3.68350000e-01  8.04762200e+00  9.91818000e-01  
4.60794000e-01  2024            7.35900000e-02  2.84186590e+01  7.99822000e-01  
4.61640000e-01  951             1.74649000e-01  2.18131950e+01  9.22464000e-01  
4.62535000e-01  1650            7.14020000e-02  2.52230860e+01  6.70991000e-01  
4.63195000e-01  2351            5.84510000e-02  2.89395920e+01  7.75996000e-01  
4.63976000e-01  2297            7.70380000e-02  3.16424700e+01  7.91573000e-01  
4.64364000e-01  322             6.76470000e-02  1.90303100e+01  6.90219000e-01  
4.64455000e-01  708             1.59593000e-01  1.99425100e+01  9.11557000e-01  
4.64759000e-01  309             1.56443000e-01  2.17100270e+01  8.97311000e-01  
4.64908000e-01  1205            6.91620000e-02  2.46951360e+01  6.72911000e-01  
4.65137000e-01  605             1.72947000e-01  1.81499210e+01  7.88175000e-01  
4.65360000e-01  2332            5.94750000e-02  2.97142850e+01  6.46373000e-01  
4.65760000e-01  262             6.76470000e-02  1.90303100e+01  6.90219000e-01  
4.66669000e-01  904             6.51630000e-02  2.11981320e+01  8.04021000e-01  
4.67570000e-01  975             7.16820000e-02  2.46951360e+01  6.76352000e-01  
4.67888000e-01  276             1.72947000e-01  1.78162750e+01  9.29756000e-01  
4.68120000e-01  944             7.10140000e-02  2.26910520e+01  6.76306000e-01  
4.68948000e-01  2580            7.25260000e-02  2.52230860e+01  6.72837000e-01  
4.70899000e-01  408             6.76470000e-02  1.95699170e+01  6.84633000e-01  
4.71191000e-01  2396            5.84510000e-02  2.89395920e+01  7.71060000e-01  
4.72924000e-01  847             1.73380000e-01  1.97800880e+01  9.27161000e-01  
4.74666000e-01  2151            7.10900000e-02  2.75414820e+01  6.61153000e-01  
4.75204000e-01  1752            7.10900000e-02  2.92215510e+01  8.00128000e-01  
4.75475000e-01  1540            7.35900000e-02  2.52763960e+01  6.69745000e-01  
4.75538000e-01  2616            6.98950000e-02  2.75414820e+01  8.01264000e-01  
4.75878000e-01  957             6.82690000e-02  2.26910520e+01  8.01674000e-01  
4.77132000e-01  711             1.59593000e-01  2.09992650e+01  7.61468000e-01  
4.77741000e-01  2195            7.18450000e-02  2.96797880e+01  7.94467000e-01  
4.77907000e-01  1983            5.70270000e-02  2.75129930e+01  7.76058000e-01  
4.77928000e-01  378             7.10880000e-02  1.78162750e+01  7.04071000e-01  
4.79441000e-01  2647            6.98950000e-02  2.95880780e+01  7.93000000e-01  
4.80565000e-01  1963            6.98950000e-02  2.75414820e+01  6.58268000e-01  
4.81998000e-01  1321            7.39520000e-02  2.52230860e+01  8.04556000e-01  
4.83204000e-01  522             1.72947000e-01  1.80516760e+01  7.88285000e-01  
4.85182000e-01  1684            6.94410000e-02  2.52230860e+01  6.71258000e-01  
4.86104000e-01  318             6.76470000e-02  1.90303100e+01  6.83805000e-01  
4.86897000e-01  655             6.17060000e-02  1.95699170e+01  7.98365000e-01  
4.88862000e-01  1278            7.10140000e-02  2.52763960e+01  8.06816000e-01  
4.90134000e-01  1656            7.39520000e-02  2.76714080e+01  6.67649000e-01  
4.92279000e-01  131             6.76470000e-02  1.90303100e+01  6.83805000e-01  
4.96765000e-01  2344            5.84510000e-02  2.91690660e+01  6.42097000e-01  
4.96977000e-01  167             4.93077000e-01  8.05160400e+00  9.87934000e-01  
4.99506000e-01  1711            5.84510000e-02  2.78695090e+01  7.83882000e-01  
5.00401000e-01  388             6.76470000e-02  1.83696140e+01  6.86437000e-01  
5.01861000e-01  886             6.82690000e-02  2.27420080e+01  6.75628000e-01  
5.02275000e-01  2035            5.84510000e-02  2.64729140e+01  7.76091000e-01  
5.04200000e-01  437             1.72947000e-01  1.97800880e+01  7.77457000e-01  
5.04297000e-01  458             6.86600000e-02  1.95699170e+01  8.19545000e-01  
5.04465000e-01  207             4.93077000e-01  8.05160400e+00  9.87934000e-01  
5.04622000e-01  778             1.72947000e-01  2.03473350e+01  7.73156000e-01  
5.04690000e-01  1386            7.35900000e-02  2.52763960e+01  6.73586000e-01  
5.04742000e-01  2282            6.98950000e-02  2.75414820e+01  6.59635000e-01  
5.04770000e-01  950             6.55370000e-02  2.56387810e+01  7.97929000e-01  
5.07347000e-01  2331            7.39520000e-02  2.94595570e+01  6.60526000e-01  
5.07806000e-01  838             1.72947000e-01  2.22283850e+01  9.26322000e-01  
5.08252000e-01  219             6.76470000e-02  1.90303100e+01  6.83805000e-01  
5.10726000e-01  1747            7.68020000e-02  2.58864490e+01  6.75340000e-01  
5.10980000e-01  1479            7.36710000e-02  2.48816730e+01  6.65951000e-01  
5.13687000e-01  808             1.63345000e-01  1.97800880e+01  9.27639000e-01  
5.18148000e-01  410             6.76470000e-02  1.67679280e+01  6.91933000e-01  
5.21057000e-01  751             5.58870000e-02  2.03741310e+01  7.99778000e-01  
5.21923000e-01  1357            7.58700000e-02  2.69911740e+01  6.66868000e-01  
5.23374000e-01  699             1.70644000e-01  1.97800880e+01  7.73167000e-01  
5.25119000e-01  302             1.48980000e-01  2.17100270e+01  9.07636000e-01  
5.25683000e-01  1557            7.18530000e-02  2.70116220e+01  6.59243000e-01  
5.26438000e-01  728             1.65977000e-01  2.13244750e+01  7.61468000e-01  
5.27933000e-01  857             6.82690000e-02  2.06472670e+01  8.22040000e-01  
5.29994000e-01  1129            7.10140000e-02  2.51055640e+01  6.64298000e-01  
5.30313000e-01  2179            7.35900000e-02  2.89395920e+01  6.62686000e-01  
5.31699000e-01  192             7.26740000e-02  1.67592600e+01  7.03276000e-01  
5.31790000e-01  278             1.34717670e+01  1.60414951e+02  1.13385400e+00  
5.32510000e-01  28              1.34717670e+01  1.60414951e+02  1.13385400e+00  
5.32544000e-01  781             1.72947000e-01  1.96764920e+01  7.71677000e-01  
5.34534000e-01  2381            7.35900000e-02  2.79321100e+01  6.61186000e-01  
5.34686000e-01  2353            7.15300000e-02  2.56977900e+01  6.62858000e-01  
5.35650000e-01  193             3.79877800e+00  7.52544560e+01  9.66297000e-01  
5.36692000e-01  348             6.76470000e-02  8.78730750e+01  7.28564000e-01  
5.37759000e-01  184             8.85133000e+00  1.51607474e+02  1.13385400e+00  
5.37871000e-01  2339            7.25260000e-02  2.71315690e+01  6.59349000e-01  
5.40763000e-01  486             6.51870000e-02  1.94449550e+01  6.72139000e-01  
5.41933000e-01  221             4.64810000e-02  7.52544560e+01  6.97325000e-01  
5.43054000e-01  607             1.63568000e-01  1.97800880e+01  7.66286000e-01  
5.43717000e-01  2446            7.35900000e-02  2.89395920e+01  6.58039000e-01  
5.50356000e-01  809             6.82690000e-02  2.26910520e+01  6.67843000e-01  
5.51699000e-01  79              3.79877800e+00  7.52544560e+01  1.13385400e+00  
5.55206000e-01  844             1.72947000e-01  1.97800880e+01  7.69799000e-01  
5.57507000e-01  81              1.76441920e+01  1.51607474e+02  1.13385400e+00  
5.59051000e-01  273             7.14380000e-02  1.78162750e+01  8.45420000e-01  
5.59376000e-01  819             1.72947000e-01  2.07495260e+01  7.65038000e-01  
5.61198000e-01  1886            7.10310000e-02  2.58864490e+01  6.54835000e-01  
5.61893000e-01  601             6.29200000e-02  1.89023650e+01  6.64013000e-01  
5.61980000e-01  63              1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.62552000e-01  230             1.76441920e+01  1.51607474e+02  1.13385400e+00  
5.62832000e-01  253             3.79877800e+00  7.52544560e+01  1.13385400e+00  
5.62857000e-01  280             1.76441920e+01  1.51607474e+02  1.13385400e+00  
5.63190000e-01  498             1.78833000e-01  1.97800880e+01  7.75335000e-01  
5.63200000e-01  62              1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.63436000e-01  215             1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.65387000e-01  208             1.76441920e+01  1.51607474e+02  1.13385400e+00  
5.65460000e-01  14              1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.66576000e-01  248             7.42010000e-02  6.91197600e+00  7.96600000e-01  
5.66710000e-01  214             1.72947000e-01  7.65061500e+00  9.91818000e-01  
5.68851000e-01  969             7.19090000e-02  2.22584060e+01  6.72517000e-01  
5.69697000e-01  277             6.76470000e-02  1.65349530e+01  6.85331000e-01  
5.70108000e-01  77              1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.70466000e-01  1106            7.72100000e-02  2.11981320e+01  6.79697000e-01  
5.70592000e-01  2174            7.82480000e-02  2.65913950e+01  6.60712000e-01  
5.71753000e-01  597             1.73523000e-01  1.95699170e+01  7.64747000e-01  
5.72371000e-01  635             1.72947000e-01  1.97948100e+01  7.61468000e-01  
5.74355000e-01  344             7.29610000e-02  1.80516760e+01  8.45420000e-01  
5.79840000e-01  218             1.72947000e-01  8.37729600e+00  9.91818000e-01  
5.80139000e-01  386             6.76470000e-02  1.78162750e+01  6.80097000e-01  
5.82749000e-01  1456            6.43300000e-02  2.78695090e+01  8.06497000e-01  
5.84337000e-01  298             3.53265000e-01  7.61429610e+01  7.28564000e-01  
5.85291000e-01  250             1.72947000e-01  8.05160400e+00  9.91818000e-01  
5.87784000e-01  182             7.42010000e-02  6.91197600e+00  7.96600000e-01  
5.89972000e-01  155             1.66862000e-01  7.43254100e+00  9.91818000e-01  
5.93322000e-01  225             7.42010000e-02  6.91197600e+00  7.96600000e-01  
5.94132000e-01  126             1.72947000e-01  8.05160400e+00  9.91818000e-01  
