Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
1.81620893e+04  182             1.79364205e+02  2.78872470e+01  8.06990100e+00  6.89508868e+02  4.08414747e+02  2.96980846e+02  
1.81635077e+04  867             7.66399975e+02  2.22740071e+02  2.47983530e+01  4.70873557e+02  1.76006709e+02  8.76187866e+02  
1.81847752e+04  689             1.93959193e+02  2.26889638e+02  1.76589680e+01  5.55143490e+01  3.49034126e+02  6.66020549e+02  
1.82215270e+04  553             2.13759389e+02  9.87226290e+01  1.22708140e+01  7.38835238e+02  8.96278545e+02  4.75297290e+02  
1.82226069e+04  27              9.09908700e+00  6.49200000e-03  8.19300000e-03  5.49200000e-03  1.53717780e+01  4.32298000e-01  
1.82435725e+04  92              1.66912018e+02  7.42496720e+01  1.59342700e+00  7.45380597e+02  3.50012000e-01  8.98519319e+02  
1.82499997e+04  617             5.07024722e+02  2.40359559e+02  1.81942810e+01  9.23950033e+02  7.31841773e+02  7.05501076e+02  
1.83076234e+04  884             7.25084401e+02  1.84755396e+02  1.49670290e+01  4.26263399e+02  7.61144102e+02  6.13834171e+02  
1.83510187e+04  846             4.66684428e+02  8.00834259e+02  1.83979330e+01  9.62743141e+02  5.12962590e+02  7.96771849e+02  
1.83915598e+04  934             9.45908183e+02  9.35639386e+02  1.62677410e+01  2.26080119e+02  5.96923993e+02  7.25440240e+02  
1.84370398e+04  266             8.13863820e+01  2.78784820e+01  6.95768000e-01  4.75687402e+02  4.63005000e-01  7.17047617e+02  
1.84655625e+04  443             9.56055327e+02  7.17170521e+02  1.54008500e+00  1.78407433e+02  4.60545000e-01  9.47885030e+01  
1.84884725e+04  14              9.93095462e+02  3.80090000e-02  1.97280000e-02  5.77208000e-01  2.07800000e-03  2.49467100e+00  
1.84963299e+04  937             6.98617223e+02  3.03262811e+02  1.26799210e+01  7.36475016e+02  5.31066529e+02  6.63532415e+02  
1.85115122e+04  744             9.63462628e+02  5.23243725e+02  1.33728360e+01  4.27843700e+01  9.10705835e+02  7.07413608e+02  
1.85260319e+04  747             5.07461206e+02  8.36990698e+02  1.65753890e+01  4.81968802e+02  9.19529817e+02  9.03370894e+02  
1.85321612e+04  278             1.78801464e+02  2.54693896e+02  6.91554000e-01  3.91405863e+02  9.54367683e+02  3.97484550e+01  
1.85816329e+04  440             2.33852691e+02  1.26047651e+02  7.58353000e-01  4.34018016e+02  4.59420000e-01  9.02123010e+01  
1.85934040e+04  976             6.34072789e+02  2.13205379e+02  1.14731670e+01  5.02295336e+02  1.61253516e+02  7.06238385e+02  
1.86027299e+04  848             7.13654685e+02  4.57014955e+02  1.37407840e+01  3.04089884e+02  7.97610008e+02  8.46661244e+02  
1.86238192e+04  2               1.60641670e+01  7.21203950e+01  3.41000000e-03  5.35600000e-03  1.22982000e-01  3.40230000e-01  
1.86279636e+04  39              5.53210836e+02  3.37804400e+00  4.89610000e-02  5.82578930e+02  2.54872000e-01  3.29175900e+00  
1.86329351e+04  171             1.79344685e+02  2.78759090e+01  1.05964100e+00  2.75032888e+02  4.42862000e-01  8.95486817e+02  
1.86536378e+04  384             1.58666379e+02  7.17170760e+02  7.57067000e-01  1.78409653e+02  4.59254000e-01  2.37987044e+02  
1.86611385e+04  315             8.63245743e+02  2.78779290e+01  1.44423230e+01  2.81578037e+02  8.10987542e+02  9.94071251e+02  
1.86721749e+04  374             1.66111439e+02  7.58785727e+02  7.61445000e-01  1.78410025e+02  4.63409000e-01  2.37984838e+02  
1.86799933e+04  633             3.69795240e+01  1.14851041e+02  8.36714600e+00  4.69858998e+02  9.08523711e+02  7.05492970e+02  
1.86981538e+04  406             1.79268764e+02  7.17170462e+02  7.59855000e-01  3.41591272e+02  4.59992000e-01  2.37987818e+02  
1.86996373e+04  267             1.79270015e+02  7.17170343e+02  7.58075000e-01  1.78409996e+02  4.60622000e-01  2.37986313e+02  
1.87002467e+04  404             1.79298044e+02  1.04737372e+02  7.51716000e-01  1.78411218e+02  4.63913000e-01  2.37984317e+02  
1.87154174e+04  436             1.79267378e+02  1.87376567e+02  7.57347000e-01  9.79848584e+02  4.61191000e-01  2.84607142e+02  
1.87299446e+04  186             1.79271222e+02  2.78775840e+01  6.96706000e-01  2.81584087e+02  4.61033000e-01  2.37985926e+02  
1.87334037e+04  261             1.79272221e+02  4.91853537e+02  6.97028000e-01  2.81583551e+02  4.60625000e-01  2.37987595e+02  
1.87335216e+04  291             1.79273025e+02  2.78854280e+01  6.83817000e-01  9.82208806e+02  4.54796000e-01  2.37984898e+02  
1.87337929e+04  191             1.79383413e+02  2.78598160e+01  7.18964000e-01  8.69879316e+02  4.62335000e-01  2.76344248e+02  
1.87559209e+04  391             1.79270298e+02  7.17167839e+02  7.69884000e-01  1.78409996e+02  4.57829000e-01  5.08055881e+02  
1.87581788e+04  231             4.42347290e+01  2.78801660e+01  6.94489000e-01  4.69747180e+02  2.21537042e+02  6.71812980e+01  
1.87655785e+04  399             1.79256202e+02  7.17169508e+02  7.56885000e-01  1.78410234e+02  5.21792000e-01  3.06065985e+02  
1.87748252e+04  451             3.42109533e+02  9.85189230e+01  7.56828000e-01  1.55221964e+02  4.77774720e+01  6.80305000e+01  
1.87755985e+04  87              6.83607390e+01  6.94379050e+01  1.99469700e+00  2.02985760e+01  3.94276000e+00  8.99860899e+02  
1.87769763e+04  425             2.30086962e+02  5.35652029e+02  7.59427000e-01  1.78410130e+02  4.61709000e-01  2.37986582e+02  
1.87787352e+04  91              6.94367360e+01  4.89058430e+01  9.07442600e+00  7.48348607e+02  7.70686081e+02  9.01011328e+02  
1.87797996e+04  169             1.79387883e+02  2.78765860e+01  6.96307000e-01  4.06074879e+02  4.42500000e-01  5.37957832e+02  
1.87837833e+04  353             1.79261745e+02  7.17178389e+02  7.56980000e-01  3.99496053e+02  4.63095000e-01  7.39015721e+02  
1.87888140e+04  321             1.79272251e+02  7.17231199e+02  7.58030000e-01  1.78411739e+02  4.60964000e-01  9.00719265e+02  
1.87903018e+04  258             1.79270984e+02  4.24865970e+02  6.98375000e-01  7.86949430e+02  4.62938000e-01  4.85337951e+02  
1.88047247e+04  210             1.79366917e+02  1.40417690e+02  7.16596000e-01  6.30862784e+02  4.63273000e-01  8.95428702e+02  
1.88078128e+04  255             1.79271163e+02  8.18743950e+01  6.95839000e-01  2.81586561e+02  4.61795000e-01  7.62492537e+02  
1.88086599e+04  447             2.58093056e+02  7.88198921e+02  7.61871000e-01  1.78408401e+02  4.59866000e-01  2.38003420e+02  
1.88088642e+04  218             1.79373757e+02  2.78833380e+01  6.96538000e-01  3.94842217e+02  4.62373000e-01  7.90458650e+02  
1.88095063e+04  366             2.57020382e+02  7.17170164e+02  7.58702000e-01  1.78401264e+02  4.62311000e-01  2.37985240e+02  
1.88133769e+04  217             1.79386766e+02  8.41901590e+01  6.92113000e-01  7.55935913e+02  4.59346000e-01  8.95433709e+02  
1.88153501e+04  52              1.79379658e+02  2.78761650e+01  6.91746000e-01  7.55945748e+02  4.62768000e-01  8.95432577e+02  
1.88157049e+04  214             1.79401458e+02  7.31265800e+01  6.89307000e-01  7.55947297e+02  4.60939000e-01  8.95420894e+02  
1.88264576e+04  370             3.03839754e+02  7.17170044e+02  7.62754000e-01  6.60116480e+01  4.18398000e-01  2.37993049e+02  
1.88397998e+04  212             1.79377214e+02  4.70269524e+02  6.12301000e-01  7.55945331e+02  4.63477000e-01  5.26795503e+02  
1.88461354e+04  262             8.05963412e+02  6.90188700e+01  6.96465000e-01  9.80583510e+01  1.22014104e+02  7.37167840e+01  
1.88479535e+04  458             8.37946279e+02  7.77806325e+02  7.57942000e-01  6.48261660e+02  1.49288000e-01  2.37929346e+02  
1.88968825e+04  561             3.20639157e+02  3.18965490e+02  6.59236500e+00  3.00796672e+02  4.31896122e+02  8.34076213e+02  
1.89083281e+04  193             2.47625999e+02  2.78600250e+01  6.86854000e-01  7.57821802e+02  4.66069000e-01  8.59687528e+02  
1.89196997e+04  307             4.03862804e+02  2.78789120e+01  6.97097000e-01  2.81585488e+02  4.60759000e-01  2.37986567e+02  
1.89209510e+04  523             8.36289927e+02  4.08094044e+02  4.96198600e+00  4.81256944e+02  1.08070550e+01  7.27456544e+02  
1.89323915e+04  183             2.80209218e+02  2.79042290e+01  6.97954000e-01  7.56016141e+02  4.62662000e-01  8.95426736e+02  
1.89389660e+04  437             4.89496682e+02  9.56240281e+02  7.57655000e-01  5.40624124e+02  4.47499000e-01  2.47688196e+02  
1.89527009e+04  303             8.42854299e+02  2.79168540e+01  6.98406000e-01  2.81584743e+02  4.58558000e-01  1.61483307e+02  
1.89634146e+04  415             6.11483068e+02  7.17178747e+02  7.57339000e-01  1.78412544e+02  4.57267000e-01  2.37985896e+02  
1.89646762e+04  335             6.14749400e+02  7.39649437e+02  7.58213000e-01  2.49216905e+02  4.59799000e-01  2.37984361e+02  
1.89688525e+04  424             6.37031918e+02  7.17197522e+02  7.58792000e-01  4.56186958e+02  4.62128000e-01  2.37989428e+02  
1.89745570e+04  348             7.13640261e+02  1.94534958e+02  7.58511000e-01  1.78406911e+02  4.60745000e-01  2.37983765e+02  
1.89746295e+04  950             9.35383206e+02  2.48683608e+02  4.16648000e+00  9.33419831e+02  4.85671021e+02  6.92744324e+02  
1.90021179e+04  322             9.07859700e+00  2.37011167e+02  7.55349000e-01  3.41323230e+02  1.33054349e+02  2.37988042e+02  
1.90043322e+04  387             8.96463557e+02  8.94398616e+02  7.57576000e-01  4.67186835e+02  4.60184000e-01  2.37993749e+02  
1.90136283e+04  428             9.83414369e+02  9.84544710e+02  7.56959000e-01  4.91737844e+02  4.63628000e-01  2.37990173e+02  
1.90158057e+04  308             4.53609059e+02  2.78802620e+01  6.98392000e-01  5.09276642e+02  4.62052000e-01  8.47329710e+02  
1.90379648e+04  327             6.74531368e+02  7.17170104e+02  7.57583000e-01  2.60362471e+02  3.64110000e-01  9.72754267e+02  
1.90417322e+04  268             1.61418233e+02  2.78768670e+01  6.95108000e-01  2.81600419e+02  2.97937000e+00  3.22070412e+02  
1.90454800e+04  289             1.79272176e+02  6.28058450e+01  6.94346000e-01  2.56893245e+02  5.13574600e+00  2.37985434e+02  
1.90485891e+04  50              2.32234823e+02  5.91368100e+00  4.21300000e-03  7.16325508e+02  1.06861560e+01  1.11077700e+00  
1.90494711e+04  349             1.26318673e+02  6.31790649e+02  7.59749000e-01  3.33545904e+02  4.15707189e+02  1.97103245e+02  
1.90495341e+04  314             3.08024860e+02  2.78773660e+01  6.88045000e-01  3.29459533e+02  3.05357700e+00  2.37986924e+02  
1.90536821e+04  204             5.93409945e+02  9.25769570e+01  6.90214000e-01  1.99101429e+02  4.63980000e-01  8.95428285e+02  
1.90564836e+04  296             7.15423332e+02  2.78751480e+01  7.09284000e-01  2.81583044e+02  4.61142000e-01  6.44812760e+02  
1.90567989e+04  393             6.37279516e+02  7.17170044e+02  7.59437000e-01  1.78411426e+02  4.61745000e-01  9.37853935e+02  
1.90601916e+04  216             8.34149348e+02  1.07992620e+01  7.49993000e-01  4.21757352e+02  4.37442000e-01  6.70058163e+02  
1.90667151e+04  302             5.60023748e+02  2.78762500e+01  5.68133000e-01  2.81585160e+02  4.42388000e-01  8.94456134e+02  
1.90697223e+04  872             6.74581320e+01  1.52751608e+02  2.29669300e+00  9.76145053e+02  5.67732170e+02  7.62099862e+02  
1.90713011e+04  215             7.18300326e+02  7.81356600e+01  6.72528000e-01  7.55956536e+02  4.42148000e-01  8.95434842e+02  
1.90758234e+04  452             1.79269166e+02  4.93969023e+02  7.56950000e-01  1.78410100e+02  2.16825449e+02  2.37986015e+02  
1.90777209e+04  390             1.79281623e+02  9.40455496e+02  7.86437000e-01  5.49741599e+02  3.67590136e+02  2.37992199e+02  
1.90790109e+04  320             1.79268391e+02  7.17156216e+02  7.55139000e-01  2.51503330e+01  1.91125755e+02  2.37986969e+02  
1.90792082e+04  270             1.48648592e+02  1.93551170e+02  6.90697000e-01  2.81583849e+02  6.22395490e+01  2.37987610e+02  
1.90794776e+04  352             1.79263772e+02  7.17168972e+02  7.57139000e-01  2.98355476e+02  6.58082827e+02  2.37986328e+02  
1.90801232e+04  386             2.23657848e+02  7.17175707e+02  7.58984000e-01  1.78414585e+02  3.67577232e+02  2.37986775e+02  
1.90823445e+04  199             2.10578322e+02  2.48154826e+02  6.89886000e-01  6.61195975e+02  3.51596497e+02  2.32786543e+02  
1.90843959e+04  426             7.26400470e+02  7.17171117e+02  7.57928000e-01  1.78407328e+02  1.35741636e+02  2.37986775e+02  
1.90849089e+04  290             1.79268957e+02  3.97474921e+02  6.88626000e-01  2.81582239e+02  1.09202233e+02  2.37985792e+02  
1.90850603e+04  249             9.04325760e+02  8.22231630e+01  6.85918000e-01  2.39407000e-01  4.41022000e-01  8.02261968e+02  
1.90861300e+04  430             9.37836411e+02  8.21937799e+02  7.56582000e-01  1.78407388e+02  4.20982430e+01  2.37962650e+02  
1.90866194e+04  168             3.61141188e+02  5.48456942e+02  7.03317000e-01  7.82631078e+02  1.99618052e+02  2.33944586e+02  
1.90874058e+04  273             9.09708233e+02  2.78768500e+01  6.87505000e-01  2.81586948e+02  6.90702152e+02  2.37973573e+02  
1.90884766e+04  450             1.79267274e+02  1.67950110e+01  7.52267000e-01  9.67311650e+01  5.47503149e+02  2.76719340e+02  
1.90894916e+04  313             1.79271982e+02  7.57427101e+02  6.96929000e-01  2.81585279e+02  2.87970868e+02  2.37984063e+02  
1.90898394e+04  269             6.53510321e+02  3.98111021e+02  6.93142000e-01  2.81592879e+02  1.09062713e+02  2.37981232e+02  
1.90944890e+04  293             7.57499759e+02  6.31643440e+01  6.93000000e-01  9.28399336e+02  1.76007231e+02  2.57327375e+02  
1.90945171e+04  300             9.87332059e+02  7.36161973e+02  7.00658000e-01  1.76379714e+02  3.88838127e+02  2.37985464e+02  
1.91073613e+04  312             1.79272951e+02  2.78771780e+01  6.93757000e-01  4.00853726e+02  4.24291829e+02  3.10790841e+02  
1.91107669e+04  129             1.06272749e+02  6.95230000e-02  5.89500000e-03  1.20499000e-01  7.33051780e+01  2.81552600e+00  
1.91107981e+04  62              4.26878489e+02  8.04753700e+00  7.55914000e-01  1.75845300e+00  1.09525476e+02  3.44748735e+02  
1.91191987e+04  240             1.47112179e+02  2.78675520e+01  6.89493000e-01  7.55957847e+02  9.25878420e+02  3.60017016e+02  
1.91204542e+04  304             1.79271029e+02  2.83175500e+02  6.96526000e-01  2.81584028e+02  6.21719798e+02  3.52624438e+02  
1.91231094e+04  403             4.57641160e+02  7.17174336e+02  7.46778000e-01  1.78411352e+02  4.95488701e+02  3.51563387e+02  
1.91251581e+04  398             2.39797041e+02  5.36908315e+02  7.58322000e-01  1.78399386e+02  6.49908952e+02  3.86550265e+02  
1.91315890e+04  405             1.79273592e+02  3.63769482e+02  7.58724000e-01  1.78410413e+02  4.02029874e+02  4.44059004e+02  
1.91329860e+04  120             1.03910800e+00  9.71637460e+01  1.64500000e-03  4.36740000e-02  1.24814529e+02  2.81544500e+00  
1.91382424e+04  275             9.81637496e+02  2.78811300e+01  6.98080000e-01  1.06880000e-02  5.95672296e+02  4.60999819e+02  
1.91403107e+04  63              1.08435837e+02  6.82151250e+01  1.20711100e+00  7.45007830e+02  4.79077294e+02  8.98189766e+02  
1.91445628e+04  407             3.84605040e+02  9.50961222e+02  7.58645000e-01  2.47151532e+02  5.44215181e+02  4.63689327e+02  
1.91475183e+04  287             1.79270895e+02  2.78805530e+01  6.93318000e-01  9.04499746e+02  5.60739122e+02  5.77859049e+02  
1.91482921e+04  149             2.26812212e+02  7.38890000e-02  3.33700000e-03  6.65675676e+02  1.29890000e+01  2.80373900e+00  
1.91504427e+04  345             9.44981749e+02  7.17173025e+02  7.57329000e-01  3.51534359e+02  7.96793366e+02  5.32348922e+02  
1.91511615e+04  145             1.06468386e+02  7.16250000e-02  2.99800000e-03  4.83742873e+02  1.89461520e+02  2.77783900e+00  
1.91552266e+04  397             1.79251001e+02  7.17168912e+02  7.57424000e-01  1.78410368e+02  1.29112161e+02  6.34723075e+02  
1.91569172e+04  115             2.35435863e+02  7.07400000e-02  2.73700000e-03  9.24946430e+01  7.92038410e+02  2.82500700e+00  
1.91590649e+04  198             1.79377795e+02  2.78732890e+01  6.89903000e-01  7.97294402e+02  1.76258613e+02  7.80594986e+02  
1.91595033e+04  341             2.90820473e+02  1.75053540e+01  7.59814000e-01  1.78409102e+02  9.41073596e+02  8.35205064e+02  
1.91607830e+04  197             1.22581495e+02  1.38826591e+02  6.90673000e-01  3.77416965e+02  4.68961740e+01  9.39121188e+02  
1.91608410e+04  142             2.64553299e+02  1.67031600e+02  2.60000000e-03  3.13560785e+02  7.33044180e+01  2.82601400e+00  
1.91618112e+04  421             4.98349542e+02  5.24096610e+01  7.59408000e-01  1.78407507e+02  1.74068308e+02  8.77757195e+02  
1.91621829e+04  196             1.79364518e+02  6.14809600e+00  6.84516000e-01  5.63263257e+02  7.94943980e+01  8.95432398e+02  
1.91630683e+04  213             1.79383890e+02  2.78789140e+01  7.00424000e-01  9.46392888e+02  1.88642091e+02  8.95431504e+02  
1.91639362e+04  260             2.66135801e+02  1.83117923e+02  7.00393000e-01  1.16264333e+02  8.62206940e+01  8.69568419e+02  
1.91642400e+04  235             1.79386617e+02  2.79157400e+01  6.91449000e-01  9.98560668e+02  8.09503269e+02  8.95494148e+02  
1.91643194e+04  232             1.79378108e+02  6.51488710e+01  6.99902000e-01  7.55940979e+02  9.39453960e+02  8.95424471e+02  
1.91649427e+04  184             5.80261710e+02  1.25976000e-01  6.78282000e-01  4.30627051e+02  8.81610929e+02  8.70877633e+02  
1.91652721e+04  354             1.79271848e+02  7.17169448e+02  7.58010000e-01  1.78408908e+02  3.30472900e+02  7.89658161e+02  
1.91656787e+04  245             9.92143400e+02  2.78780220e+01  6.95202000e-01  8.57977830e+02  7.51295279e+02  8.95432100e+02  
1.91674613e+04  236             1.79378525e+02  5.96958325e+02  7.68693000e-01  9.00065164e+02  2.93970337e+02  8.95422027e+02  
1.91674930e+04  194             3.30647244e+02  3.94260714e+02  7.12534000e-01  7.55949741e+02  9.40782250e+01  8.95430848e+02  
1.91687794e+04  357             1.79270582e+02  7.17169270e+02  7.61655000e-01  9.81941539e+02  1.28801636e+02  9.02286448e+02  
1.91698558e+04  332             3.60371603e+02  7.17171356e+02  7.58660000e-01  2.79332137e+02  9.09812481e+02  8.65360931e+02  
1.91700817e+04  234             2.61102402e+02  6.85208890e+01  5.71180000e-01  7.55872017e+02  2.54007907e+02  8.95434067e+02  
1.91709160e+04  336             3.96595575e+02  6.93572768e+02  7.55419000e-01  7.06067440e+01  1.09111492e+02  9.18341182e+02  
1.91739686e+04  180             1.79365800e+02  8.05869893e+02  6.94978000e-01  7.55946046e+02  5.57002868e+02  8.95246432e+02  
1.91740727e+04  371             1.79269151e+02  8.97815270e+02  7.58833000e-01  3.91410214e+02  5.87964887e+02  9.39115168e+02  
1.91741612e+04  416             4.56249095e+02  8.37920351e+02  7.61329000e-01  9.11539050e+01  1.56626874e+02  9.47591894e+02  
1.91743884e+04  40              8.25158700e+01  1.09079100e+00  3.38800000e-03  5.16661180e+01  1.11446000e-01  7.44537320e+01  
1.91750966e+04  48              1.26822020e+01  7.12080000e-02  1.09200000e-03  1.14653000e-01  7.33041520e+01  2.81559400e+00  
1.91799099e+04  961             1.39752727e+02  5.96101628e+02  3.56639000e-01  7.69885353e+02  1.08290826e+02  6.84912222e+02  
1.91808879e+04  176             1.79352538e+02  5.72763453e+02  4.10814000e-01  1.19016716e+02  1.47695321e+02  8.15991466e+02  
1.91899227e+04  68              1.12731822e+02  7.61262330e+01  1.13348000e-01  9.39204140e+01  4.59398542e+02  8.97455676e+02  
1.91912320e+04  124             7.69121580e+02  1.76741640e+01  6.07580000e-02  1.91239212e+02  5.99291070e+02  7.16940388e+02  
1.91926302e+04  25              4.32650443e+02  6.83022950e+01  1.79500000e-03  7.43638034e+02  8.98310000e-02  8.97899463e+02  
1.91933408e+04  134             5.44885852e+02  6.83370000e-02  8.54600000e-03  1.95538878e+02  2.36615229e+02  3.73795361e+02  
1.91940780e+04  157             7.42902834e+02  7.27360000e-02  2.65100000e-03  6.13807647e+02  9.97166400e+00  9.19621608e+02  
1.91953515e+04  99              4.33149726e+02  5.02087495e+02  1.37350000e-02  4.38562359e+02  6.07993640e+01  1.05444327e+02  
1.91982074e+04  118             1.26809470e+01  4.40324002e+02  5.37000000e-03  3.36166867e+02  7.33239530e+01  2.64514794e+02  
1.91993512e+04  95              1.40777440e+01  6.00405854e+02  1.83490000e-02  1.13638617e+02  1.59325263e+02  4.76163166e+02  
